Ind_ID,tape,Site_name,mass_day10,purge_time_1,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2
19,blue,Milford,7.784,,2017-09-14,2017-09-04,12,Haw,6262,10:09:08,0.2057206,7.121,,,,,,12b19,,,,,,,,,
20,blue,Grant,6.975,,2017-09-14,2017-09-04,12,Apple,6262,10:10:25,0.4104555,6.476,,,,,,12b20,,,,,,,,,
21,blue,Grant,5.98,,2017-09-14,2017-09-04,12,Apple,6262,10:11:45,0.1406554,5.736,,,,,,12b21,,,,,,,,,
22,blue,Ferris,6.648,,2017-09-14,2017-09-04,12,Apple,6262,10:12:55,0.108235,6.341,,,,,,12b22,,,,,,,,,
23,blue,Grant,3.357,,2017-09-14,2017-09-04,12,Apple,6262,10:14:05,8.33E-02,,,,,,squished,12b23,,,,,,,,,
24,blue,Grant,7.615,,2017-09-14,2017-09-04,12,Apple,6262,10:15:13,0.7998459,6.991,,,,,,12b24,,,,,,,,,
25,blue,Grant,6.354,,2017-09-14,2017-09-04,12,Apple,6262,10:16:46,0.2168395,5.835,,,,,,12b25,,,,,,,,,
26,blue,MSU,7.667,,2017-09-14,2017-09-04,12,Apple,6262,10:18:04,0.8145199,7.146,,,,,,12b26,,,,,,,,,
27,blue,Grant,11.178,,2017-09-14,2017-09-04,12,Apple,6262,10:19:29,0.3385528,10.005,,,,,,12b27,,,,,,,,,
28,blue,Ferris,7.68,,2017-09-14,2017-09-04,12,Apple,6262,10:20:50,0.1992522,7.251,,,,,,12b28,,,,,,,,,
29,blue,Grant,6.319,,2017-09-14,2017-09-04,12,Apple,6262,10:22:15,0.1325704,5.516,,,,,,12b29,,,,,,,,,
30,blue,Ferris,9.913,,2017-09-14,2017-09-04,12,Apple,6262,10:23:30,0.980944,9.598,,,,,,12b30,,,,,,,,,
31,blue,Grant,5.198,,2017-09-14,2017-09-04,12,Apple,6262,10:25:11,0.8247559,4.752,,,,,,12b31,,,,,,,,,
32,blue,Grant,7.306,,2017-09-14,2017-09-04,12,Apple,6262,10:26:36,0.195226,6.769,,,,,,12b32,,,,,,,,,
33,blue,Milford,11.694,,2017-09-14,2017-09-04,12,Haw,6262,10:27:49,1.324077,10.637,,,,,,12b33,,,,,,,,,
34,blue,Grant,4.843,,2017-09-14,2017-09-04,12,Apple,6262,10:29:20,0.1107391,4.427,,,,,,12b34,,,,,,,,,
35,blue,Grant,6.228,,2017-09-14,2017-09-04,12,Apple,6262,10:30:26,0.1464027,5.861,,,,,,12b35,,,,,,,,,
36,blue,Ferris,5.507,,2017-09-14,2017-09-04,12,Apple,6262,10:31:36,7.51E-02,5.125,,,,,,12b36,,,,,,,,,
37,blue,Grant,7.466,,2017-09-14,2017-09-04,12,Apple,6262,10:32:49,1.693769,6.187,,,,,,12b37,,,,,,,,,
38,blue,Grant,5.143,,2017-09-14,2017-09-04,12,Apple,6262,10:34:29,0.7507184,4.79,,,,,,12b38,,,,,,,,,
39,blue,MSU,10.494,,2017-09-14,2017-09-04,12,Apple,6262,10:36:01,0.2248041,9.659,,,,,,12b39,,,,,,,,,
40,blue,Grant,5.483,,2017-09-14,2017-09-04,12,Apple,6262,10:37:25,0.6955754,5.102,,,,,,12b40,,,,,,,,,
41,blue,Grant,13.129,,2017-09-14,2017-09-04,12,Apple,6262,10:38:57,0.8611677,4.153,,,,,,12b41,,,,,,,,,
42,blue,Ferris,7.774,,2017-09-14,2017-09-04,12,Apple,6262,10:40:25,0.1155018,7.243,,,,,,12b42,,,,,,,,,
43,blue,Grant,6.99,,2017-09-14,2017-09-04,12,Apple,6262,10:41:32,0.8473561,6.371,,,,,,12b43,,,,,,,,,
44,blue,Grant,5.151,,2017-09-14,2017-09-04,12,Apple,6262,10:43:00,7.37E-02,5.424,,,,,,12b44,,,,,,,,,
45,blue,Milford,8.613,,2017-09-14,2017-09-04,12,Haw,6262,10:44:10,0.1126879,7.793,,,,,,12b45,,,,,,,,,
46,blue,Grant,7.819,,2017-09-14,2017-09-04,12,Apple,6262,10:45:21,0.1318485,7.239,,,,,,12b46,,,,,,,,,
47,blue,Grant,9.226,,2017-09-14,2017-09-04,12,Apple,6262,10:46:35,1.20806,2.082,,,,,,12b47,,,,,,,,,
48,blue,Ferris,7.463,,2017-09-14,2017-09-04,12,Apple,6262,10:48:10,0.193329,6.978,,,,,,12b48,,,,,,,,,
49,blue,Grant,6.717,,2017-09-14,2017-09-04,12,Apple,6262,10:49:18,0.8085658,6.194,,,,,,12b49,,,,,,,,,
50,blue,Grant,8.653,,2017-09-14,2017-09-04,12,Apple,6262,10:50:45,0.1500584,7.843,,,,,,12b50,,,,,,,,,
51,blue,Ferris,9.316,,2017-09-14,2017-09-04,12,Apple,6262,10:52:02,0.958524,8.739,,,,,,12b51,,,,,,,,,
52,blue,Grant,8.807,,2017-09-14,2017-09-04,12,Apple,6262,10:53:31,0.2178445,7.838,,,,,,12b52,,,,,,,,,
53,blue,Ferris,10.302,,2017-09-14,2017-09-04,12,Apple,6262,10:54:42,0.15841,9.582,,,,,,12b53,,,,,,,,,
54,blue,Grant,7.449,,2017-09-14,2017-09-04,12,Apple,6262,10:55:56,0.177451,6.851,,,,,,12b54,,,,,,,,,
55,blue,Ferris,12.367,,2017-09-14,2017-09-04,12,Apple,6262,10:57:18,0.4144759,5.79,,,,,,12b55,,,,,,,,,
56,blue,Grant,7.033,,2017-09-14,2017-09-04,12,Apple,6262,10:58:37,2.19913,2.065,,,,,,12b56,,,,,,,,,
57,blue,Ferris,5.569,,2017-09-14,2017-09-04,12,Apple,6262,11:00:11,7.41E-02,5.212,,,,,,12b57,,,,,,,,,
58,blue,Ferris,7.024,,2017-09-14,2017-09-04,12,Apple,6262,11:01:15,9.35E-02,6.548,,,,,,12b58,,,,,,,,,
59,blue,Grant,11,,2017-09-14,2017-09-04,12,Apple,6262,11:02:30,1.86065,4.262,,,,,,12b59,,,,,,,,,
60,blue,Grant,9.636,,2017-09-14,2017-09-04,12,Apple,6262,11:04:03,0.1247111,8.977,,,,,,12b60,,,,,,,,,
61,blue,Milford,9.299,,2017-09-14,2017-09-04,12,Haw,6262,11:06:47,0.15868,8.475,,,,,,12b61,,,,,,,,,
62,blue,Grant,7.601,,2017-09-14,2017-09-04,12,Apple,6262,11:08:03,8.83E-02,7.079,,,,,,12b62,,,,,,,,,
63,blue,Grant,7.574,,2017-09-14,2017-09-04,12,Apple,6262,11:09:16,0.1487624,7.3,,,,,,12b63,,,,,,,,,
64,blue,Ferris,7.524,,2017-09-14,2017-09-04,12,Apple,6262,11:10:28,0.1864045,6.849,,,,,,12b64,,,,,,,,,
65,blue,Grant,6.879,,2017-09-14,2017-09-04,12,Apple,6262,11:11:37,0.636291,4.944,,,,,,12b65,,,,,,,,,
66,blue,Grant,7.238,,2017-09-14,2017-09-04,12,Apple,6262,11:13:02,0.7623356,6.837,,,,,,12b66,,,,,,,,,
67,blue,Milford,11.852,,2017-09-14,2017-09-04,12,Haw,6262,11:14:24,0.2573703,10.964,,,,,,12b67,,,,,,,,,
68,blue,Grant,8.935,,2017-09-14,2017-09-04,12,Apple,6262,11:15:43,0.1167077,8.177,,,,,,12b68,,,,,,,,,
69,blue,Grant,7.163,,2017-09-14,2017-09-04,12,Apple,6262,11:16:58,0.1636563,6.819,,,,,,12b69,,,,,,,,,
70,blue,Ferris,6.897,,2017-09-14,2017-09-04,12,Apple,6262,11:18:13,7.00E-02,6.389,,,,,,12b70,,,,,,,,,
71,blue,Grant,6.079,,2017-09-14,2017-09-04,12,Apple,6262,11:19:22,0.073502,5.783,,,,,,12b71,,,,,,,,,
72,blue,Grant,6.829,,2017-09-14,2017-09-04,12,Apple,6262,11:20:34,0.2766009,6.159,,,,,,12b72,,,,,,,,,
73,blue,Ferris,8.975,,2017-09-14,2017-09-04,12,Apple,6262,11:22:22,0.1610967,8.27,,,,,,12b73,,,,,,,,,
74,blue,Grant,7.815,,2017-09-14,2017-09-04,12,Apple,6262,11:23:33,0.290533,6.633,,,,,,12b74,,,,,,,,,
75,blue,Grant,8.799,,2017-09-14,2017-09-04,12,Apple,6262,11:24:56,0.1787215,8.414,,,,,,12b75,,,,,,,,,
76,blue,Blank,,,2017-09-14,2017-09-04,12,Apple,6262,11:26:22,1.90E-02,,,,,,,12b76,,,,,,,,,
77,blue,Blank,,17:03,2017-09-14,2017-09-04,12,Apple,6262,11:27:20,1.87E-02,,14:00,,,,,12b77,,,,,,,,,
1,red,Milford,8.097,13:22,2017-09-15,2017-09-05,13,Haw,7000,9:18:10,0.6786519,7.836,12:28,,,,,13r1,,,,,,,,,
2,red,Grant,8.738,,2017-09-15,2017-09-05,13,Apple,7000,9:19:35,9.26E-02,8.328,,,,,,13r2,,,,,,,,,
3,red,Grant,7.423,,2017-09-15,2017-09-05,13,Apple,7000,9:20:47,8.37E-02,6.954,,,,,,13r3,,,,,,,,,
4,red,Grant,7.931,,2017-09-15,2017-09-05,13,Apple,7000,9:22:08,9.62E-02,7.835,,,,,,13r4,,,,,,,,,
5,red,Ferris,10.284,,2017-09-15,2017-09-05,13,Apple,7000,9:23:23,5.86E-02,9.867,,,,,,13r5,,,,,,,,,
6,red,Grant,6.301,,2017-09-15,2017-09-05,13,Apple,7000,9:24:31,6.88E-02,6.219,,,,,,13r6,,,,,,,,,
7,red,Ferris,7.863,,2017-09-15,2017-09-05,13,Apple,7000,9:25:47,0.6595102,7.478,,,,,,13r7,,,,,,,,,
8,red,Grant,5.948,,2017-09-15,2017-09-05,13,Apple,7000,9:27:14,0.1016834,5.89,,,,,,13r8,,,,,,,,,
9,red,Grant,9.734,,2017-09-15,2017-09-05,13,Apple,7000,9:28:32,9.20E-02,9.485,,,,,,13r9,,,,,,,,,
10,red,MSU,8.788,,2017-09-15,2017-09-05,13,Apple,7000,9:29:42,9.58E-02,8.614,,,,,,13r10,,,,,,,,,
11,red,Grant,3.743,,2017-09-15,2017-09-05,13,Apple,7000,9:31:21,5.10E-02,3.695,,,,,,13r11,,,,,,,,,
12,red,Grant,6.312,,2017-09-15,2017-09-05,13,Apple,7000,9:32:58,0.1003054,6.189,,,,,,13r12,,,,,,,,,
13,red,Grant,5.174,,2017-09-15,2017-09-05,13,Apple,7000,9:34:06,0.3940577,5.065,,,,,,13r13,,,,,,,,,
14,red,Grant,6.788,,2017-09-15,2017-09-05,13,Apple,7000,9:35:24,0.1065777,6.505,,,,,,13r14,,,,,,,,,
15,red,Grant,5.388,,2017-09-15,2017-09-05,13,Apple,7000,9:36:32,0.1068,5.125,,,,,,13r15,,,,,,,,,
16,red,Ferris,5.201,,2017-09-15,2017-09-05,13,Apple,7000,9:37:55,0.0591845,4.906,,,,,,13r16,,,,,,,,,
17,red,Ferris,8.878,,2017-09-15,2017-09-05,13,Apple,7000,9:39:25,0.9635664,8.369,,,,,,13r17,,,,,,,,,
18,red,Grant,5.885,,2017-09-15,2017-09-05,13,Apple,7000,9:40:46,9.91E-02,5.836,,,,,,13r18,,,,,,,,,
19,red,Grant,8.234,,2017-09-15,2017-09-05,13,Apple,7000,9:42:13,0.2091181,4.354,,,,,,13r19,,,,,,,,,
20,red,Ferris,7.22,,2017-09-15,2017-09-05,13,Apple,7000,9:43:23,0.1069653,7.02,,,,,,13r20,,,,,,,,,
21,red,Ferris,6.96,,2017-09-15,2017-09-05,13,Apple,7000,9:44:32,6.16E-02,6.9,,,,,,13r21,,,,,,,,,
22,red,Grant,9.116,,2017-09-15,2017-09-05,13,Apple,7000,9:45:40,0.1135002,8.993,,,,,,13r22,,,,,,,,,
23,red,Grant,4.339,,2017-09-15,2017-09-05,13,Apple,7000,9:46:49,0.8337691,1.856,,,,,,13r23,,,,,,,,,
24,red,Grant,9.176,,2017-09-15,2017-09-05,13,Apple,7000,9:48:17,1.099898,5.19,,,,,,13r24,,,,,,,,,
25,red,Milford,11.519,,2017-09-15,2017-09-05,13,Haw,7000,9:49:44,0.126625,10.757,,,,,,13r25,,,,,,,,,
26,red,Milford,11.27,,2017-09-15,2017-09-05,13,Haw,7000,9:50:56,0.1464526,10.949,,,,,,13r26,,,,,,,,,
28,red,Ferris,10.071,,2017-09-15,2017-09-05,13,Apple,7000,9:52:03,8.62E-02,9.872,,,,,,13r28,,,,,,,,,
30,red,Milford,12.321,,2017-09-15,2017-09-05,13,Haw,7000,9:53:25,0.8528228,11.578,,,,,,13r30,,,,,,,,,
31,red,Grant,9.895,,2017-09-15,2017-09-05,13,Apple,7000,9:54:50,0.122293,9.463,,,,,,13r31,,,,,,,,,
32,red,Ferris,6.168,,2017-09-15,2017-09-05,13,Apple,7000,9:56:19,6.01E-02,5.849,,,,,,13r32,,,,,,,,,
33,red,Grant,8.36,,2017-09-15,2017-09-05,13,Apple,7000,9:57:28,6.18E-02,8.081,,,,,,13r33,,,,,,,,,
34,red,Ferris,7.05,,2017-09-15,2017-09-05,13,Apple,7000,9:58:28,0.1159946,6.446,,,,,,13r34,,,,,,,,,
35,red,Grant,10.354,,2017-09-15,2017-09-05,13,Apple,7000,9:59:42,0.1721524,10.082,,,,,,13r35,,,,,,,,,
36,red,Grant,6.168,,2017-09-15,2017-09-05,13,Apple,7000,10:00:55,0.4999671,5.812,,,,,,13r36,,,,,,,,,
37,red,Grant,5.759,,2017-09-15,2017-09-05,13,Apple,7000,10:02:12,0.0760495,5.624,,,,,,13r37,,,,,,,,,
38,red,Milford,11.825,,2017-09-15,2017-09-05,13,Haw,7000,10:03:27,7.92E-02,11.327,,,,,,13r38,,,,,,,,,
39,red,Grant,9.559,,2017-09-15,2017-09-05,13,Apple,7000,10:04:46,6.28E-02,9.37,,,,,,13r39,,,,,,,,,
40,red,Grant,9.352,,2017-09-15,2017-09-05,13,Apple,7000,10:06:05,0.1297771,9.231,,,,,,13r40,,,,,,,,,
41,red,Grant,9.182,,2017-09-15,2017-09-05,13,Apple,7000,10:07:12,0.1027413,9.054,,,,,,13r41,,,,,,,,,
42,red,Grant,8.918,,2017-09-15,2017-09-05,13,Apple,7000,10:08:25,0.1246479,8.662,,,,,,13r42,,,,,,,,,
43,red,Grant,6.174,,2017-09-15,2017-09-05,13,Apple,7000,10:09:47,0.0856957,5.814,,,,,,13r43,,,,,,,,,
44,red,Ferris,6.098,,2017-09-15,2017-09-05,13,Apple,7000,10:11:01,5.82E-02,5.989,,,,,,13r44,,,,,,,,,
45,red,Grant,5.665,,2017-09-15,2017-09-05,13,Apple,7000,10:12:15,0.294902,3.917,,,,,,13r45,,,,,,,,,
46,red,Ferris,6.67,,2017-09-15,2017-09-05,13,Apple,7000,10:13:25,0.4799809,6.373,,,,,,13r46,,,,,,,,,
47,red,Grant,9.653,,2017-09-15,2017-09-05,13,Apple,7000,10:14:45,0.1041425,9.178,,,,,,13r47,,,,,,,,,
48,red,Grant,10.33,,2017-09-15,2017-09-05,13,Apple,7000,10:15:55,0.4071133,3.88,,,,,,13r48,,,,,,,,,
49,red,Ferris,8.466,,2017-09-15,2017-09-05,13,Apple,7000,10:17:12,0.1153014,7.996,,,,,,13r49,,,,,,,,,
50,red,MSU,7.152,,2017-09-15,2017-09-05,13,Apple,7000,10:18:23,0.1169858,6.499,,,,,,13r50,,,,,,,,,
51,red,MSU,9.475,,2017-09-15,2017-09-05,13,Apple,7000,10:19:46,9.21E-02,9.086,,,,,,13r51,,,,,,,,,
52,red,Grant,6.223,,2017-09-15,2017-09-05,13,Apple,7000,10:21:15,0.1005343,5.788,,,,,,13r52,,,,,,,,,
53,red,Ferris,5.641,,2017-09-15,2017-09-05,13,Apple,7000,10:22:29,6.75E-02,5.513,,,,,,13r53,,,,,,,,,
54,red,Grant,6.602,,2017-09-15,2017-09-05,13,Apple,7000,10:23:48,1.180135,2.495,,,,,,13r54,,,,,,,,,
55,red,Grant,3.494,,2017-09-15,2017-09-05,13,Apple,7000,10:25:12,5.23E-02,3.392,,,,,,13r55,,,,,,,,,
56,red,Grant,4.961,,2017-09-15,2017-09-05,13,Apple,7000,10:26:38,9.67E-02,4.682,,,,,,13r56,,,,,,,,,
57,red,MSU,6.736,,2017-09-15,2017-09-05,13,Apple,7000,10:27:51,6.07E-02,6.316,,,,,,13r57,,,,,,,,,
58,red,Grant,5.193,,2017-09-15,2017-09-05,13,Apple,7000,10:29:05,0.4631884,5.057,,,,,,13r58,,,,,,,,,
59,red,Grant,4.537,,2017-09-15,2017-09-05,13,Apple,7000,10:30:24,1.987892,2.431,,,,,,13r59,,,,,,,,,
60,red,Ferris,8.23,,2017-09-15,2017-09-05,13,Apple,7000,10:31:59,9.39E-02,7.796,,,,,,13r60,,,,,,,,,
61,red,Grant,4.522,,2017-09-15,2017-09-05,13,Apple,7000,10:33:19,0.1201025,4.121,,,,,,13r61,,,,,,,,,
62,red,Grant,6.029,,2017-09-15,2017-09-05,13,Apple,7000,10:34:40,9.97E-02,5.86,,,,,,13r62,,,,,,,,,
63,red,Grant,10.142,,2017-09-15,2017-09-05,13,Apple,7000,10:35:54,0.1715246,9.873,,,,,,13r63,,,,,,,,,
64,red,Ferris,9.758,,2017-09-15,2017-09-05,13,Apple,7000,10:37:33,8.84E-02,8.952,,,,,,13r64,,,,,,,,,
65,red,Grant,5.369,,2017-09-15,2017-09-05,13,Apple,7000,10:38:51,0.4847324,2.726,,,,,,13r65,,,,,,,,,
66,red,Grant,6.256,,2017-09-15,2017-09-05,13,Apple,7000,10:40:06,9.28E-02,6.201,,,,,,13r66,,,,,,,,,
67,red,Milford,7.26,,2017-09-15,2017-09-05,13,Haw,7000,10:47:26,9.57E-02,7.009,,,,,,13r67,,,,,,,,,
68,red,Grant,5.008,,2017-09-15,2017-09-05,13,Apple,7000,10:48:31,7.11E-02,4.818,,,,,,13r68,,,,,,,,,
69,red,Grant,9.712,,2017-09-15,2017-09-05,13,Apple,7000,10:49:50,0.10864,9.239,,,,,,13r69,,,,,,,,,
70,red,Blank,,,2017-09-15,2017-09-05,13,Apple,7000,10:51:15,1.30E-02,,,,,,,13r70,,,,,,,,,
71,red,Grant,6.265,,2017-09-15,2017-09-05,13,Apple,7000,10:52:23,0.9618008,2.47,,,,,,13r71,,,,,,,,,
72,red,Ferris,9.496,,2017-09-15,2017-09-05,13,Apple,7000,10:53:48,0.2875504,7.384,,,,,,13r72,,,,,,,,,
73,red,Blank,,,2017-09-15,2017-09-05,13,Apple,7000,10:55:03,1.26E-02,,,,,,,13r73,,,,,,,,,
74,red,Grant,6.747,,2017-09-15,2017-09-05,13,Apple,7000,10:56:15,0.6867489,2.601,,,,,,13r74,,,,,,,,,
75,red,Grant,8.029,,2017-09-15,2017-09-05,13,Apple,7000,10:57:43,7.43E-02,7.963,,,,,,13r75,,,,,,,,,
76,red,Grant,4.576,,2017-09-15,2017-09-05,13,Apple,7000,,,4.398,,,,,d14: air in the syringe. Respirometry d11 not done?,13r76,,,,,,,,,
77,red,Ferris,7.024,14:53,2017-09-15,2017-09-05,13,Apple,7000,11:00:03,8.27E-02,6.759,13:16,,,,,13r77,,,,,,,,,
1,orange,Ferris,5.399,13:26,2017-09-15,2017-09-05,13,Apple,6262,9:18:10,0.5966194,5.04,11:23,,,,,13o1,,,,,,,,,
2,orange,Grant,9.049,,2017-09-15,2017-09-05,13,Apple,6262,9:19:35,0.1984548,8.846,,,,,,13o2,,,,,,,,,
3,orange,Grant,8.705,,2017-09-15,2017-09-05,13,Apple,6262,9:20:47,0.1981357,8.323,,,,,,13o3,,,,,,,,,
4,orange,Ferris,6.99,,2017-09-15,2017-09-05,13,Apple,6262,9:22:08,7.78E-02,6.697,,,,,,13o4,,,,,,,,,
5,orange,Grant,10.695,,2017-09-15,2017-09-05,13,Apple,6262,9:23:23,0.1572495,10.588,,,,,,13o5,,,,,,,,,
6,orange,Grant,7.494,,2017-09-15,2017-09-05,13,Apple,6262,9:24:31,0.1204828,7.254,,,,,,13o6,,,,,,,,,
7,orange,Ferris,5.387,,2017-09-15,2017-09-05,13,Apple,6262,9:25:47,0.1969762,4.459,,,,,,13o7,,,,,,,,,
8,orange,Grant,6.47,,2017-09-15,2017-09-05,13,Apple,6262,9:27:14,0.3069078,5.723,,,,,,13o8,,,,,,,,,
9,orange,MSU,6.851,,2017-09-15,2017-09-05,13,Apple,6262,9:28:32,0.1444533,6.279,,,,,,13o9,,,,,,,,,
10,orange,Grant,8.747,,2017-09-15,2017-09-05,13,Apple,6262,9:29:42,1.496552,7.907,,,,,,13o10,,,,,,,,,
11,orange,Grant,6.49,,2017-09-15,2017-09-05,13,Apple,6262,9:31:21,0.9230639,6.349,,,,,,13o11,,,,,,,,,
12,orange,Ferris,5.145,,2017-09-15,2017-09-05,13,Apple,6262,9:32:58,0.1185236,5.004,,,,,,13o12,,,,,,,,,
13,orange,Grant,4.039,,2017-09-15,2017-09-05,13,Apple,6262,9:34:06,0.128284,3.96,,,,,,13o13,,,,,,,,,
14,orange,Ferris,6.445,,2017-09-15,2017-09-05,13,Apple,6262,9:35:24,0.1341356,6.151,,,,,,13o14,,,,,,,,,
15,orange,Grant,5.82,,2017-09-15,2017-09-05,13,Apple,6262,9:36:32,0.9804894,5.444,,,,,,13o15,,,,,,,,,
16,orange,Ferris,8.522,,2017-09-15,2017-09-05,13,Apple,6262,9:37:55,1.358763,8.238,,,,,,13o16,,,,,,,,,
17,orange,Grant,4.103,,2017-09-15,2017-09-05,13,Apple,6262,9:39:25,0.1133857,3.986,,,,,,13o17,,,,,,,,,
18,orange,Grant,9.507,,2017-09-15,2017-09-05,13,Apple,6262,9:40:46,1.336179,8.965,,,,,,13o18,,,,,,,,,
19,orange,Ferris,5.697,,2017-09-15,2017-09-05,13,Apple,6262,9:42:13,0.1252325,5.476,,,,,,13o19,,,,,,,,,
20,orange,Grant,6.544,,2017-09-15,2017-09-05,13,Apple,6262,9:43:23,0.1205281,6.46,,,,,,13o20,,,,,,,,,
21,orange,Ferris,4.336,,2017-09-15,2017-09-05,13,Apple,6262,9:44:32,0.1446821,4.005,,,,,,13o21,,,,,,,,,
22,orange,MSU,6.992,,2017-09-15,2017-09-05,13,Apple,6262,9:45:40,0.1143252,6.432,,,,,,13o22,,,,,,,,,
23,orange,Grant,6.12,,2017-09-15,2017-09-05,13,Apple,6262,9:46:49,0.1572422,5.869,,,,,,13o23,,,,,,,,,
24,orange,Grant,3.216,,2017-09-15,2017-09-05,13,Apple,6262,9:48:17,8.79E-02,3.135,,,,,,13o24,,,,,,,,,
25,orange,Ferris,4.065,,2017-09-15,2017-09-05,13,Apple,6262,9:49:44,0.1148916,4.023,,,,,,13o25,,,,,,,,,
26,orange,Ferris,7.816,,2017-09-15,2017-09-05,13,Apple,6262,9:50:56,0.1067075,7.737,,,,,,13o26,,,,,,,,,
27,orange,Grant,6.91,,2017-09-15,2017-09-05,13,Apple,6262,9:52:03,0.1430514,6.522,,,,,,13o27,,,,,,,,,
28,orange,Milford,10.525,,2017-09-15,2017-09-05,13,Haw,6262,9:53:25,1.437245,9.781,,,,,,13o28,,,,,,,,,
29,orange,Grant,10.42,,2017-09-15,2017-09-05,13,Apple,6262,9:54:50,1.24083,10.204,,,,,,13o29,,,,,,,,,
30,orange,Grant,8.623,,2017-09-15,2017-09-05,13,Apple,6262,9:56:19,0.1279719,8.164,,,,,,13o30,,,,,,,,,
31,orange,Milford,11.582,,2017-09-15,2017-09-05,13,Haw,6262,9:57:28,0.1272969,11.148,,,,,,13o31,,,,,,,,,
33,orange,MSU,10.024,,2017-09-15,2017-09-05,13,Apple,6262,9:58:28,0.1766804,9.37,,,,,,13o33,,,,,,,,,
34,orange,Ferris,6.754,,2017-09-15,2017-09-05,13,Apple,6262,9:59:42,0.1178204,6.294,,,,,,13o34,,,,,,,,,
35,orange,Grant,6.938,,2017-09-15,2017-09-05,13,Apple,6262,10:00:55,0.115106,6.554,,,,,,13o35,,,,,,,,,
36,orange,Ferris,8.472,,2017-09-15,2017-09-05,13,Apple,6262,10:02:12,0.189284,8.376,,,,,,13o36,,,,,,,,,
37,orange,Grant,4.557,,2017-09-15,2017-09-05,13,Apple,6262,10:03:27,0.4536707,2.328,,,,,,13o37,,,,,,,,,
38,orange,Grant,9.628,,2017-09-15,2017-09-05,13,Apple,6262,10:04:46,0.1621254,9.183,,,,,,13o38,,,,,,,,,
39,orange,Grant,6.964,,2017-09-15,2017-09-05,13,Apple,6262,10:06:05,0.1153344,6.907,,,,,,13o39,,,,,,,,,
40,orange,MSU,9.342,,2017-09-15,2017-09-05,13,Apple,6262,10:07:12,0.1563195,8.726,,,,,,13o40,,,,,,,,,
41,orange,Grant,4.689,,2017-09-15,2017-09-05,13,Apple,6262,10:08:25,0.4420799,4.027,,,,,,13o41,,,,,,,,,
42,orange,Ferris,6.987,,2017-09-15,2017-09-05,13,Apple,6262,10:09:47,0.1883108,6.756,,,,,,13o42,,,,,,,,,
43,orange,Grant,8.71,,2017-09-15,2017-09-05,13,Apple,6262,10:11:01,0.1912174,8.527,,,,,,13o43,,,,,,,,,
44,orange,Ferris,7.116,,2017-09-15,2017-09-05,13,Apple,6262,10:12:15,0.1023718,7.015,,,,,,13o44,,,,,,,,,
45,orange,Grant,6.883,,2017-09-15,2017-09-05,13,Apple,6262,10:13:25,1.07467,6.545,,,,,,13o45,,,,,,,,,
46,orange,Ferris,9.083,,2017-09-15,2017-09-05,13,Apple,6262,10:14:45,0.156886,8.67,,,,,,13o46,,,,,,,,,
47,orange,Grant,8.997,,2017-09-15,2017-09-05,13,Apple,6262,10:15:55,0.159225,8.888,,,,,,13o47,,,,,,,,,
48,orange,Grant,6.079,,2017-09-15,2017-09-05,13,Apple,6262,10:17:12,0.1423214,6.013,,,,,,13o48,,,,,,,,,
49,orange,Ferris,5.357,,2017-09-15,2017-09-05,13,Apple,6262,10:18:23,0.8953964,4.962,,,,,,13o49,,,,,,,,,
50,orange,Ferris,7.919,,2017-09-15,2017-09-05,13,Apple,6262,10:19:46,1.202635,7.534,,,,,,13o50,,,,,,,,,
51,orange,Milford,8.275,,2017-09-15,2017-09-05,13,Haw,6262,10:21:15,0.1013656,8.035,12:01,,,,,13o51,,,,,,,,,
52,orange,Grant,7.582,,2017-09-15,2017-09-05,13,Apple,6262,10:22:29,0.2308934,7.278,12:09,,,,,13o52,,,,,,,,,
53,orange,Grant,8.477,,2017-09-15,2017-09-05,13,Apple,6262,10:23:48,0.1209087,8.332,,,,,,13o53,,,,,,,,,
54,orange,Ferris,7.762,,2017-09-15,2017-09-05,13,Apple,6262,10:25:12,0.7296919,2.499,,,,,,13o54,,,,,,,,,
55,orange,Grant,6.036,,2017-09-15,2017-09-05,13,Apple,6262,10:26:38,0.139002,5.942,,,,,,13o55,,,,,,,,,
56,orange,Grant,6.715,,2017-09-15,2017-09-05,13,Apple,6262,10:27:51,0.1949383,6.378,,,,,,13o56,,,,,,,,,
57,orange,Ferris,4.239,,2017-09-15,2017-09-05,13,Apple,6262,10:29:05,0.1717628,4.183,,,,,,13o57,,,,,,,,,
58,orange,Grant,6.084,,2017-09-15,2017-09-05,13,Apple,6262,10:30:24,0.960322,5.922,,,,,,13o58,,,,,,,,,
59,orange,Grant,7.505,,2017-09-15,2017-09-05,13,Apple,6262,10:31:59,0.191141,6.768,,,,,,13o59,,,,,,,,,
60,orange,Ferris,5.574,,2017-09-15,2017-09-05,13,Apple,6262,10:33:19,0.7467766,5.045,,,,,,13o60,,,,,,,,,
61,orange,Blank,,,2017-09-15,2017-09-05,13,Apple,6262,10:34:40,1.49E-02,,,,,,,13o61,,,,,,,,,
