Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,Resp_code,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3,
22,blue,Ferris,6.648,,17.17258772,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:12:55,0.108235,6.341,,10:25:20,9.85E-02,6262,,1,,12b22,,,,,,,,,,,,,,,,,,
23,blue,OG,3.357,,17.17763158,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:14:05,8.33E-02,,,10:27:39,-2.00E-03,6262,squished,0,,12b23,,,,,,,,,,,,,,,,,,
24,blue,OG,7.615,,17.18267544,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:15:13,0.7998459,6.991,,10:29:01,0.8904263,6262,,1,,12b24,,,,,,,,,,,,,,,,,,
25,blue,OG,6.354,,17.1877193,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:16:46,0.2168395,5.835,,10:30:46,8.60E-02,6262,,1,,12b25,,,,,,,,,,,,,,,,,,
26,blue,MSU,7.667,,17.19276316,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:18:04,0.8145199,7.146,,10:32:25,0.8747932,6262,,1,,12b26,,,,,,,,,,,,,,,,,,
27,blue,OG,11.178,,17.19780702,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:19:29,0.3385528,10.005,,10:34:17,0.3671725,6262,,1,,12b27,,,,,,,,,,,,,,,,,,
28,blue,Ferris,7.68,,17.20285088,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:20:50,0.1992522,7.251,,10:36:25,0.1219082,6262,,1,,12b28,,,,,,,,,,,,,,,,,,
29,blue,OG,6.319,,17.20789474,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:22:15,0.1325704,5.516,,10:38:02,0.1523522,6262,,1,,12b29,,,,,,,,,,,,,,,,,,
30,blue,Ferris,9.913,,17.2129386,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:23:30,0.980944,9.598,,10:39:57,1.081508,6262,,1,,12b30,,,,,,,,,,,,,,,,,,
31,blue,OG,5.198,,17.21798246,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:25:11,0.8247559,4.752,,10:41:38,0.8450489,6262,,1,,12b31,,,,,,,,,,,,,,,,,,
32,blue,OG,7.306,,17.22302632,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:26:36,0.195226,6.769,,10:43:20,0.1052697,6262,,1,RT,12b32,2017-11-01,58,B8,fly,21,1,10:56,2017-11-09,21:30,,5,7,2017-11-09,21:32,2017-11-14,20:41,,
33,blue,Milford,11.694,,17.22807018,2017-08-21,2017-09-14,2017-09-04,12,Haw,6262,10:27:49,1.324077,10.637,,10:44:52,1.340865,6262,,1,,12b33,,,,,,,,,,,,,,,,,,
34,blue,OG,4.843,,17.23311404,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:29:20,0.1107391,4.427,,10:46:37,5.46E-02,6262,,1,,12b34,,,,,,,,,,,,,,,,,,
35,blue,OG,6.228,,17.23815789,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:30:26,0.1464027,5.861,,10:49:42,0.1039477,6262,,1,,12b35,,,,,,,,,,,,,,,,,,
36,blue,Ferris,5.507,,17.24320175,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:31:36,7.51E-02,5.125,,10:51:26,8.88E-02,6262,,1,,12b36,,,,,,,,,,,,,,,,,,
37,blue,OG,7.466,,17.24824561,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:32:49,1.693769,6.187,,10:52:58,0.4025157,6262,,1,,12b37,,,,,,,,,,,,,,,,,,
38,blue,OG,5.143,,17.25328947,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:34:29,0.7507184,4.79,,11:03:04,0.8270253,6262,,1,RT,12b38,2017-10-04,30,B11,fly,22,1,11:12,,,"disturbed to check for dead 2017-10-23 11:30;disturbed to check for dead 2017-10-24 11:14; food changed 2017-10-26 10:49; disturbed to check for dead; change water 2017-10-30 11:482017-10-30 10:10, changed water 2017-11-17 10:43; changed water 2017-11-29 10:22 moved from 1-22 to 1-21 sometime between 2017-11-17 and 2017-11-29; changed water 2017-12-04 10:39",,,,,,,,
39,blue,MSU,10.494,,17.25833333,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:36:01,0.2248041,9.659,,11:04:46,0.1041727,6262,,1,,12b39,,,,,,,,,,,,,,,,,,
40,blue,OG,5.483,,17.26337719,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:37:25,0.6955754,5.102,,11:06:05,0.7717041,6262,,1,,12b40,,,,,,,,,,,,,,,,,,
41,blue,OG,13.129,,17.26842105,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:38:57,0.8611677,4.153,,11:08:17,3.97E-02,6262,,1,,12b41,,,,,,,,,,,,,,,,,,
42,blue,Ferris,7.774,,17.27346491,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:40:25,0.1155018,7.243,,11:09:38,0.1223848,6262,,1,,12b42,,,,,,,,,,,,,,,,,,
43,blue,OG,6.99,,17.27850877,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:41:32,0.8473561,6.371,,11:11:01,0.9152294,6262,,1,RT,12b43,2017-10-05,31,C2,fly,15,1,14:31,2017-10-13,21:01,,3,29,2017-10-13,21:06,2017-12-04,20:35,changed water 2017-11-02 22:52; changed food 2017-11-02 22:58; changed water 2017-11-21 22:48,
44,blue,OG,5.151,,17.28355263,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:43:00,7.37E-02,5.424,,11:36:39,0.1011586,6262,,1,,12b44,,,,,,,,,,,,,,,,,,
45,blue,Milford,8.613,,17.28859649,2017-08-21,2017-09-14,2017-09-04,12,Haw,6262,10:44:10,0.1126879,7.793,,11:38:03,0.1264708,6262,,1,,12b45,,,,,,,,,,,,,,,,,,
46,blue,OG,7.819,,17.29364035,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:45:21,0.1318485,7.239,,11:39:28,0.1674795,6262,,1,,12b46,,,,,,,,,,,,,,,,,,
47,blue,OG,9.226,,17.29868421,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:46:35,1.20806,2.082,,11:41:01,3.61E-02,6262,,1,,12b47,,,,,,,,,,,,,,,,,,
48,blue,Ferris,7.463,,17.30372807,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:48:10,0.193329,6.978,,11:43:44,0.164228,6262,,1,,12b48,,,,,,,,,,,,,,,,,,
49,blue,OG,6.717,,17.30877193,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:49:18,0.8085658,6.194,,11:45:14,0.9655458,6262,,1,,12b49,,,,,,,,,,,,,,,,,,
50,blue,OG,8.653,,17.31381579,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:50:45,0.1500584,7.843,,11:47:06,0.1780009,6262,,1,,12b50,,,,,,,,,,,,,,,,,,
51,blue,Ferris,9.316,,17.31885965,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:52:02,0.958524,8.739,,11:48:40,1.138596,6262,,1,,12b51,,,,,,,,,,,,,,,,,,
52,blue,OG,8.807,,17.32390351,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:53:31,0.2178445,7.838,,11:50:35,0.1427524,6262,,1,,12b52,,,,,,,,,,,,,,,,,,
53,blue,Ferris,10.302,,17.32894737,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:54:42,0.15841,9.582,,11:52:12,0.164485,6262,,1,RT,12b53,2017-11-12,69,C8,fly,2,2,12:57,2017-11-15,9:50,disturbed to check for death 2017-11-13 9:56 ,,,,,,,,
54,blue,OG,7.449,,17.33399123,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:55:56,0.177451,6.851,,11:53:41,0.4903682,6262,,1,,12b54,,,,,,,,,,,,,,,,,,
55,blue,Ferris,12.367,,17.33903509,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:57:18,0.4144759,5.79,,11:55:15,0.2085382,6262,,1,,12b55,,,,,,,,,,,,,,,,,,
56,blue,OG,7.033,,17.34407895,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,10:58:37,2.19913,2.065,,11:57:53,2.49E-02,6262,,1,,12b56,,,,,,,,,,,,,,,,,,
57,blue,Ferris,5.569,,17.34912281,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:00:11,7.41E-02,5.212,,11:59:32,0.1084358,6262,,1,,12b57,,,,,,,,,,,,,,,,,,
58,blue,Ferris,7.024,,17.35416667,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:01:15,9.35E-02,6.548,,24:01:00,9.47E-02,6262,,1,,12b58,,,,,,,,,,,,,,,,,,
59,blue,OG,11,,17.35921053,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:02:30,1.86065,4.262,,24:02:23,0.0414427,6262,,1,,12b59,,,,,,,,,,,,,,,,,,
60,blue,OG,9.636,,17.36425439,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:04:03,0.1247111,8.977,,24:03:48,7.54E-02,6262,,1,,12b60,,,,,,,,,,,,,,,,,,
61,blue,Milford,9.299,,17.36929825,2017-08-21,2017-09-14,2017-09-04,12,Haw,6262,11:06:47,0.15868,8.475,,24:05:11,0.1263345,6262,,1,,12b61,,,,,,,,,,,,,,,,,,
62,blue,OG,7.601,,17.37434211,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:08:03,8.83E-02,7.079,,24:06:40,7.83E-02,6262,,1,,12b62,,,,,,,,,,,,,,,,,,
63,blue,OG,7.574,,17.37938596,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:09:16,0.1487624,7.3,,24:09:12,0.1127826,6262,,1,,12b63,,,,,,,,,,,,,,,,,,
64,blue,Ferris,7.524,,17.38442982,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:10:28,0.1864045,6.849,,24:11:15,0.1819794,6262,,1,,12b64,,,,,,,,,,,,,,,,,,
65,blue,OG,6.879,,17.38947368,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:11:37,0.636291,4.944,,24:16:03,0.679877,6262,,1,,12b65,,,,,,,,,,,,,,,,,,
66,blue,OG,7.238,,17.39451754,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:13:02,0.7623356,6.837,,24:17:39,0.9000124,6262,,1,,12b66,,,,,,,,,,,,,,,,,,
67,blue,Milford,11.852,,17.3995614,2017-08-21,2017-09-14,2017-09-04,12,Haw,6262,11:14:24,0.2573703,10.964,,24:19:24,0.1796266,6262,,1,,12b67,,,,,,,,,,,,,,,,,,
68,blue,OG,8.935,,17.40460526,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:15:43,0.1167077,8.177,,24:20:49,8.36E-02,6262,,1,,12b68,,,,,,,,,,,,,,,,,,
69,blue,OG,7.163,,17.40964912,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:16:58,0.1636563,6.819,,24:22:12,0.1626773,6262,,1,,12b69,,,,,,,,,,,,,,,,,,
70,blue,Ferris,6.897,,17.41469298,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:18:13,7.00E-02,6.389,,24:23:37,9.59E-02,6262,,1,RT,12b70,2017-11-27,84,D5,fly,6,2,11:20,2017-12-02,9:32,disturbed 2017-12-01 9:48; looks very weak ,,,,,,,,
71,blue,OG,6.079,,17.41973684,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:19:22,0.073502,5.783,,24:25:04,0.0862283,6262,,1,,12b71,,,,,,,,,,,,,,,,,,
72,blue,OG,6.829,,17.4247807,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:20:34,0.2766009,6.159,,24:26:29,0.1815899,6262,,1,,12b72,,,,,,,,,,,,,,,,,,
73,blue,Ferris,8.975,,17.42982456,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:22:22,0.1610967,8.27,,24:27:55,0.1588725,6262,,1,,12b73,,,,,,,,,,,,,,,,,,
74,blue,OG,7.815,,17.43486842,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:23:33,0.290533,6.633,,24:29:14,0.232199,6262,,1,,12b74,,,,,,,,,,,,,,,,,,
75,blue,OG,8.799,,17.43991228,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:24:56,0.1787215,8.414,,24:30:44,0.1864613,6262,,1,,12b75,,,,,,,,,,,,,,,,,,
76,blue,Blank,,,17.44495614,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:26:22,1.90E-02,,,24:32:28,0.018699,6262,,1,,12b76,,,,,,,,,,,,,,,,,,
77,blue,Blank,,17:03,17.45,2017-08-21,2017-09-14,2017-09-04,12,Apple,6262,11:27:20,1.87E-02,,14:00,24:33:41,1.77E-02,6262,,1,,12b77,,,,,,,,,,,,,,,,,,
1,red,Milford,8.097,13:22,13.43333333,2017-08-21,2017-09-15,2017-09-05,13,Haw,7000,9:18:10,0.6786519,7.836,12:28,10:30:56,0.7122925,7000,,1,RT,13r1,2017-10-08,33,A1,fly,20,1,11:47,2017-10-09,9:35,escaped,,,,,,,,
2,red,OG,8.738,,13.44511111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:19:35,9.26E-02,8.328,,10:32:46,0.1733146,7000,,1,,13r2,,,,,,,,,,,,,,,,,,
3,red,OG,7.423,,13.45688889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:20:47,8.37E-02,6.954,,10:34:33,6.62E-02,7000,,1,,13r3,,,,,,,,,,,,,,,,,,
4,red,OG,7.931,,13.46866667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:22:08,9.62E-02,7.835,,10:36:12,9.90E-02,7000,,1,,13r4,,,,,,,,,,,,,,,,,,
5,red,Ferris,10.284,,13.48044444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:23:23,5.86E-02,9.867,,10:38:05,6.88E-02,7000,,1,,13r5,,,,,,,,,,,,,,,,,,
6,red,OG,6.301,,13.49222222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:24:31,6.88E-02,6.219,,10:39:55,7.48E-02,7000,,1,,13r6,,,,,,,,,,,,,,,,,,
7,red,Ferris,7.863,,13.504,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:25:47,0.6595102,7.478,,10:41:26,0.6901464,7000,,1,,13r7,,,,,,,,,,,,,,,,,,
8,red,OG,5.948,,13.51577778,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:27:14,0.1016834,5.89,,10:44:03,0.1102577,7000,,1,RT,13r8,2017-10-06,33,A5,fly,13,1,16:02,2017-10-14,20:10,,4,30,2017-10-14,20:10,,,change food 2017-10-31 21:50/ change water 2017-11-02 22:47,
9,red,OG,9.734,,13.52755556,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:28:32,9.20E-02,9.485,,10:45:42,0.1207115,7000,,1,,13r9,,,,,,,,,,,,,,,,,,
10,red,MSU,8.788,,13.53933333,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:29:42,9.58E-02,8.614,,10:47:15,0.1017179,7000,,1,,13r10,,,,,,,,,,,,,,,,,,
11,red,OG,3.743,,13.55111111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:31:21,5.10E-02,3.695,,10:49:02,8.14E-02,7000,,1,,13r11,,,,,,,,,,,,,,,,,,
12,red,OG,6.312,,13.56288889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:32:58,0.1003054,6.189,,10:51:29,0.1000382,7000,,1,,13r12,,,,,,,,,,,,,,,,,,
13,red,OG,5.174,,13.57466667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:34:06,0.3940577,5.065,,10:52:57,0.4382766,7000,,1,RT,13r13,2017-10-06,33,A9,fly,16,1,16:03,2017-10-14,20:10,,4,11,2017-10-14,20:10,2017-11-05,20:06,ran out of food,
14,red,OG,6.788,,13.58644444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:35:24,0.1065777,6.505,,10:54:33,8.69E-02,7000,,1,,13r14,,,,,,,,,,,,,,,,,,
15,red,OG,5.388,,13.59822222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:36:32,0.1068,5.125,,10:55:56,6.49E-02,7000,,1,,13r15,,,,,,,,,,,,,,,,,,
16,red,Ferris,5.201,,13.61,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:37:55,0.0591845,4.906,,10:57:50,7.44E-02,7000,,1,,13r16,,,,,,,,,,,,,,,,,,
17,red,Ferris,8.878,,13.62177778,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:39:25,0.9635664,8.369,,10:59:54,0.8781691,7000,,1,RT,13r17,2017-10-06,33,A12,fly,17,2,16:02,2017-10-14,20:10,changed water 2017-10-21 22:58,4,32,2017-10-14,20:10,2017-11-21,22:18,changed food 2017-11-02 22:57; changed water 2017-11-13 21:29,
18,red,OG,5.885,,13.63355556,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:40:46,9.91E-02,5.836,,11:02:32,9.02E-02,7000,,1,,13r18,,,,,,,,,,,,,,,,,,
19,red,OG,8.234,,13.64533333,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:42:13,0.2091181,4.354,,11:04:23,0.1830218,7000,,1,,13r19,,,,,,,,,,,,,,,,,,
20,red,Ferris,7.22,,13.65711111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:43:23,0.1069653,7.02,,11:06:04,0.113802,7000,,1,,13r20,,,,,,,,,,,,,,,,,,
21,red,Ferris,6.96,,13.66888889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:44:32,6.16E-02,6.9,,11:07:42,7.87E-02,7000,,1,,13r21,,,,,,,,,,,,,,,,,,
22,red,OG,9.116,,13.68066667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:45:40,0.1135002,8.993,,11:09:33,0.1235464,7000,,1,,13r22,,,,,,,,,,,,,,,,,,
23,red,OG,4.339,,13.69244444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:46:49,0.8337691,1.856,,11:11:00,3.78E-02,7000,,1,,13r23,,,,,,,,,,,,,,,,,,
24,red,OG,9.176,,13.70422222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:48:17,1.099898,5.19,,11:13:58,0.7776923,7000,,1,,13r24,,,,,,,,,,,,,,,,,,
25,red,Milford,11.519,,13.716,2017-08-21,2017-09-15,2017-09-05,13,Haw,7000,9:49:44,0.126625,10.757,,11:15:51,3.08E-02,7000,,1,,13r25,,,,,,,,,,,,,,,,,,
26,red,Milford,11.27,,13.72777778,2017-08-21,2017-09-15,2017-09-05,13,Haw,7000,9:50:56,0.1464526,10.949,,11:19:36,0.1181989,7000,,1,,13r26,,,,,,,,,,,,,,,,,,
28,red,Ferris,10.071,,13.73955556,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:52:03,8.62E-02,9.872,,11:23:21,8.82E-02,7000,,1,RT,13r28,11/12/17,68,B4,fly,2,4,12:57,2017-11-17,21:24,changed water 2017-11-17 10:41 ,3,9,2017-11-19,21:24,2017-12-04,21:00,change water 2017-11-28 ,
30,red,Milford,12.321,,13.75133333,2017-08-21,2017-09-15,2017-09-05,13,Haw,7000,9:53:25,0.8528228,11.578,,11:25:00,0.1073789,7000,,1,,13r30,,,,,,,,,,,,,,,,,,
31,red,OG,9.895,,13.76311111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:54:50,0.122293,9.463,,11:26:57,0.8177781,7000,,1,,13r31,,,,,,,,,,,,,,,,,,
32,red,Ferris,6.168,,13.77488889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:56:19,6.01E-02,5.849,,11:28:48,0.1132648,7000,,1,,13r32,,,,,,,,,,,,,,,,,,
33,red,OG,8.36,,13.78666667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:57:28,6.18E-02,8.081,,11:30:37,5.47E-02,7000,,1,,13r33,,,,,,,,,,,,,,,,,,
34,red,Ferris,7.05,,13.79844444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:58:28,0.1159946,6.446,,11:32:22,5.92E-02,7000,,1,,13r34,,,,,,,,,,,,,,,,,,
35,red,OG,10.354,,13.81022222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,9:59:42,0.1721524,10.082,,11:34:00,0.1395189,7000,,1,,13r35,,,,,,,,,,,,,,,,,,
36,red,OG,6.168,,13.822,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:00:55,0.4999671,5.812,,11:35:21,0.1180558,7000,,1,,13r36,,,,,,,,,,,,,,,,,,
37,red,OG,5.759,,13.83377778,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:02:12,0.0760495,5.624,,11:37:00,0.5973625,7000,,1,,13r37,,,,,,,,,,,,,,,,,,
38,red,Milford,11.825,,13.84555556,2017-08-21,2017-09-15,2017-09-05,13,Haw,7000,10:03:27,7.92E-02,11.327,,11:38:33,0.5436837,7000,,1,,13r38,,,,,,,,,,,,,,,,,,
39,red,OG,9.559,,13.85733333,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:04:46,6.28E-02,9.37,,11:41:12,0.143254,7000,,1,,13r39,,,,,,,,,,,,,,,,,,
40,red,OG,9.352,,13.86911111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:06:05,0.1297771,9.231,,11:42:45,0.0636676,7000,,1,,13r40,,,,,,,,,,,,,,,,,,
41,red,OG,9.182,,13.88088889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:07:12,0.1027413,9.054,,11:44:13,0.1350936,7000,,1,,13r41,,,,,,,,,,,,,,,,,,
42,red,OG,8.918,,13.89266667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:08:25,0.1246479,8.662,,11:45:40,8.57E-02,7000,,1,RT,13r42,2017-10-26,51,C2,fly,18,1,10:19,2017-11-03,21:25,check for death 2017-11-03 10:40,3,20,2017-11-03,21:29,,,changed water 2017-11-15 22:03; changed water 2017-11-20 22:08 changed water 2017-11-28,
43,red,OG,6.174,,13.90444444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:09:47,0.0856957,5.814,,11:48:25,0.1065288,7000,,1,,13r43,,,,,,,,,,,,,,,,,,
44,red,Ferris,6.098,,13.91622222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:11:01,5.82E-02,5.989,,11:50:48,7.29E-02,7000,,1,,13r44,,,,,,,,,,,,,,,,,,
45,red,OG,5.665,,13.928,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:12:15,0.294902,3.917,,11:52:19,0.501096,7000,,1,,13r45,,,,,,,,,,,,,,,,,,
46,red,Ferris,6.67,,13.93977778,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:13:25,0.4799809,6.373,,11:59:54,0.3429716,7000,,1,,13r46,,,,,,,,,,,,,,,,,,
47,red,OG,9.653,,13.95155556,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:14:45,0.1041425,9.178,,24:02:08,0.5633028,7000,,1,,13r47,,,,,,,,,,,,,,,,,,
48,red,OG,10.33,,13.96333333,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:15:55,0.4071133,3.88,,24:04:55,5.53E-02,7000,,1,,13r48,,,,,,,,,,,,,,,,,,
49,red,Ferris,8.466,,13.97511111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:17:12,0.1153014,7.996,,24:07:03,7.59E-02,7000,,1,,13r49,,,,,,,,,,,,,,,,,,
50,red,MSU,7.152,,13.98688889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:18:23,0.1169858,6.499,,24:08:44,0.1112969,7000,,1,,13r50,,,,,,,,,,,,,,,,,,
51,red,MSU,9.475,,13.99866667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:19:46,9.21E-02,9.086,,24:10:08,5.54E-02,7000,,1,,13r51,,,,,,,,,,,,,,,,,,
52,red,OG,6.223,,14.01044444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:21:15,0.1005343,5.788,,24:11:57,0.171821,7000,,1,,13r52,,,,,,,,,,,,,,,,,,
53,red,Ferris,5.641,,14.02222222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:22:29,6.75E-02,5.513,,24:14:37,5.69E-02,7000,,1,,13r53,,,,,,,,,,,,,,,,,,
54,red,OG,6.602,,14.034,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:23:48,1.180135,2.495,,24:16:08,1.75E-02,7000,,1,,13r54,,,,,,,,,,,,,,,,,,
55,red,OG,3.494,,14.04577778,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:25:12,5.23E-02,3.392,,24:18:07,5.19E-02,7000,,1,,13r55,,,,,,,,,,,,,,,,,,
56,red,OG,4.961,,14.05755556,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:26:38,9.67E-02,4.682,,24:20:44,5.63E-02,7000,,1,RT,13r56,2017-10-29,53,D1,fly,30,2,3:34,2017-10-30,10:12,dead ,,,,,,,,
57,red,MSU,6.736,,14.06933333,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:27:51,6.07E-02,6.316,,24:22:11,4.02E-02,7000,,1,,13r57,,,,,,,,,,,,,,,,,,
58,red,OG,5.193,,14.08111111,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:29:05,0.4631884,5.057,,24:23:50,0.4906537,7000,,1,,13r58,,,,,,,,,,,,,,,,,,
59,red,OG,4.537,,14.09288889,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:30:24,1.987892,2.431,,24:25:44,2.61E-02,7000,,1,,13r59,,,,,,,,,,,,,,,,,,
60,red,Ferris,8.23,,14.10466667,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:31:59,9.39E-02,7.796,,24:27:43,6.11E-02,7000,,1,,13r60,,,,,,,,,,,,,,,,,,
61,red,OG,4.522,,14.11644444,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:33:19,0.1201025,4.121,,24:29:08,0.3567532,7000,,1,,13r61,,,,,,,,,,,,,,,,,,
62,red,OG,6.029,,14.12822222,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:34:40,9.97E-02,5.86,,24:34:23,6.96E-02,7000,,1,,13r62,,,,,,,,,,,,,,,,,,
63,red,OG,10.142,,14.14,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:35:54,0.1715246,9.873,,24:36:05,0.1066358,7000,,1,,13r63,,,,,,,,,,,,,,,,,,
64,red,Ferris,9.758,,14.15177778,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:37:33,8.84E-02,8.952,,24:38:01,9.22E-02,7000,,1,,13r64,,,,,,,,,,,,,,,,,,
65,red,OG,5.369,,14.16355556,2017-08-21,2017-09-15,2017-09-05,13,Apple,7000,10:38:51,0.4847324,2.726,,24:39:37,0.3067251,7000,,1,,13r65,,,,,,,,,,,,,,,,,,
