Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3
65,orange,Grant,8.053,,14.63738739,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:40:06,0.2089028,7.876,,,,,,,13o65,,,,,,,,,,,,,,,,,
66,orange,Ferris,4.528,,14.65788288,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:47:26,6.81E-02,4.207,,,,,,,13o66,,,,,,,,,,,,,,,,,
67,orange,Grant,9.358,,14.67837838,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:48:31,0.6410758,6.1,,,,,,,13o67,,,,,,,,,,,,,,,,,
68,orange,Grant,7.654,,14.69887387,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:49:50,0.7436156,6.62,,,,,,,13o68,,,,,,,,,,,,,,,,,
69,orange,Milford,9.309,,14.71936937,2017-08-21,2017-09-15,2017-09-05,13,Haw,6262,10:51:15,0.1017155,9.109,,,,,,,13o69,,,,,,,,,,,,,,,,,
70,orange,Grant,6.316,,14.73986486,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:52:23,0.1464355,6.227,,,,,,,13o70,,,,,,,,,,,,,,,,,
71,orange,Grant,6.906,,14.76036036,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:53:48,0.1259062,6.834,,,,,,,13o71,,,,,,,,,,,,,,,,,
72,orange,Ferris,8.541,,14.78085586,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:55:03,0.122758,8.214,,,,,,,13o72,,,,,,,,,,,,,,,,,
73,orange,Grant,9.311,,14.80135135,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,10:56:15,0.1744151,9.162,,,,,,,13o73,,,,,,,,,,,,,,,,,
74,orange,Milford,9.355,,14.82184685,2017-08-21,2017-09-15,2017-09-05,13,Haw,6262,10:57:43,0.1184902,8.836,,,,,,,13o74,,,,,,,,,,,,,,,,,
75,orange,Grant,5.144,,14.84234234,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,11:00:03,0.6941437,5.001,,,,,,,13o75,,,,,,,,,,,,,,,,,
76,orange,Grant,7.812,,14.86283784,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,,,7.398,,,,,d14: air in the syringe. Respirometry d11 not done?,,13o76,,,,,,,,,,,,,,,,,
77,orange,Ferris,10.108,14:19,14.88333333,2017-08-21,2017-09-15,2017-09-05,13,Apple,6262,11:01:35,0.1794719,9.841,12:26,,,,,,13o77,,,,,,,,,,,,,,,,,
1,red,Grant,5.197,17:28,17.46666667,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:17:34,0.1524032,5.13,15:28,,,,,,14r1,,,,,,,,,,,,,,,,,
2,red,Grant,4.998,,17.4719697,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:18:51,0.4845942,4.902,,,,,,,14r2,,,,,,,,,,,,,,,,,
3,red,Ferris,8.288,,17.47727273,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:20:21,4.80E-02,7.946,,,,,,,14r3,,,,,,,,,,,,,,,,,
4,red,Ferris,8.865,,17.48257576,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:21:30,8.76E-02,8.727,,,,,,,14r4,,,,,,,,,,,,,,,,,
5,red,Grant,9.288,,17.48787879,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:22:35,7.91E-02,9.246,,,,,,,14r5,,,,,,,,,,,,,,,,,
6,red,Ferris,9.434,,17.49318182,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:23:39,4.65E-02,9.197,,,,,,,14r6,,,,,,,,,,,,,,,,,
7,red,Ferris,9.138,,17.49848485,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:24:55,0.1359503,9.064,,,,,,,14r7,,,,,,,,,,,,,,,,,
8,red,Grant,8.116,,17.50378788,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:26:02,0.6769822,,,,,,"d14: squished, removed",,14r8,,,,,,,,,,,,,,,,,
9,red,Grant,5.756,,17.50909091,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:27:23,7.00E-02,5.628,,,,,,,14r9,,,,,,,,,,,,,,,,,
10,red,Grant,12.981,,17.51439394,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:28:32,0.1631437,12.762,,,,,,,14r10,,,,,,,,,,,,,,,,,
11,red,Grant,9.348,,17.51969697,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:29:43,0.1322305,8.386,,,,,,,14r11,,,,,,,,,,,,,,,,,
12,red,Grant,8.252,,17.525,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:30:50,0.1121238,8.01,,,,,,,14r12,,,,,,,,,,,,,,,,,
13,red,Ferris,5.333,,17.53030303,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:32:18,0.0790768,5.164,,,,,,,14r13,,,,,,,,,,,,,,,,,
14,red,Ferris,5.46,,17.53560606,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:33:44,5.51E-02,5.316,,,,,,,14r14,,,,,,,,,,,,,,,,,
15,red,Grant,4.42,,17.54090909,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:34:56,0.5003167,4.087,,,,,,,14r15,,,,,,,,,,,,,,,,,
16,red,Ferris,5.674,,17.54621212,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:36:09,8.37E-02,5.624,,,,,,,14r16,,,,,,,,,,,,,,,,,
17,red,Ferris,7.381,,17.55151515,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:37:32,9.40E-02,7.163,,,,,,,14r17,,,,,,,,,,,,,,,,,
18,red,Grant,7.312,,17.55681818,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:38:49,0.1090554,7.122,,,,,,,14r18,,,,,,,,,,,,,,,,,
19,red,Grant,6.678,,17.56212121,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:40:05,6.92E-02,6.64,,,,,,,14r19,,,,,,,,,,,,,,,,,
20,red,Ferris,6.378,,17.56742424,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:41:13,0.5573636,6.021,,,,,,,14r20,,,,,,,,,,,,,,,,,
21,red,Grant,10.034,,17.57272727,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:42:35,0.1720414,9.578,,,,,,,14r21,,,,,,,,,,,,,,,,,
22,red,Ferris,3.617,,17.5780303,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:44:22,0.4081513,3.503,,,,,,,14r22,,,,,,,,,,,,,,,,,
23,red,Grant,5.255,,17.58333333,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:46:08,0.6006994,4.998,,,,,,,14r23,,,,,,,,,,,,,,,,,
24,red,Grant,5.748,,17.58863636,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:47:32,0.1391342,5.499,,,,,,RT,14r24,2017-10-20,44,B9,fly,20,2,13:05,,,changed water 2017-10-21 18:29,,,,,,,
25,red,Milford,7.048,,17.59393939,2017-08-21,2017-09-16,2017-09-06,14,Haw,7000,12:48:52,0.0763792,6.95,,,,,,,14r25,,,,,,,,,,,,,,,,,
26,red,Ferris,7.492,,17.59924242,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:50,8.55E-02,7.367,,,,,,,14r26,,,,,,,,,,,,,,,,,
27,red,Blank,,,17.60454545,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:51:09,9.53E-03,,,,,,,,14r27,,,,,,,,,,,,,,,,,
28,red,Ferris,6.853,,17.60984848,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:52:24,6.42E-02,6.797,,,,,,,14r28,,,,,,,,,,,,,,,,,
29,red,Grant,9.864,,17.61515152,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:53:55,0.2233355,9.854,,,,,,,14r29,,,,,,,,,,,,,,,,,
30,red,Ferris,7.109,,17.62045455,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:55:07,6.45E-02,6.763,,,,,,,14r30,,,,,,,,,,,,,,,,,
31,red,Grant,8.032,,17.62575758,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:56:21,6.53E-02,7.971,,,,,,,14r31,,,,,,,,,,,,,,,,,
32,red,Ferris,3.228,,17.63106061,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:57:32,3.51E-02,3.184,,,,,,,14r32,,,,,,,,,,,,,,,,,
33,red,Grant,6.474,,17.63636364,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:58:48,0.1383315,6.414,,,,,,,14r33,,,,,,,,,,,,,,,,,
34,red,Grant,8.051,,17.64166667,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,12:59:55,6.63E-02,7.774,,,,,,,14r34,,,,,,,,,,,,,,,,,
35,red,Grant,6.585,,17.6469697,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:01:07,0.6304677,6.358,,,,,,RT,14r35,2017-10-09,33,C6,fly,16,2,10:18,2017-10-17,20:08,,4,12,2017-10-17,20:08,,,
36,red,Ferris,5.425,,17.65227273,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:02:28,6.23E-02,5.378,,,,,,,14r36,,,,,,,,,,,,,,,,,
37,red,Grant,9.81,,17.65757576,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:03:34,0.1203711,9.349,,,,,,,14r37,,,,,,,,,,,,,,,,,
38,red,Ferris,6.149,,17.66287879,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:04:41,5.59E-02,6.008,,,,,,,14r38,,,,,,,,,,,,,,,,,
39,red,Grant,4.939,,17.66818182,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:05:52,0.9455976,,,,,,"d14: smashed, removed",,14r39,,,,,,,,,,,,,,,,,
40,red,Grant,5.329,,17.67348485,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:07:12,7.09E-02,5.249,,,,,,,14r40,,,,,,,,,,,,,,,,,
41,red,Grant,3.67,,17.67878788,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:08:26,0.2410935,1.588,,,,,don't look healthy but keep it,,14r41,,,,,,,,,,,,,,,,,
42,red,Ferris,9.522,,17.68409091,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:09:42,9.42E-02,9.106,,,,,,,14r42,,,,,,,,,,,,,,,,,
43,red,Grant,5.914,,17.68939394,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:10:53,0.5306118,5.67,,,,,,,14r43,,,,,,,,,,,,,,,,,
44,red,Grant,5.805,,17.69469697,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:12:14,0.4661531,5.674,,,,,,RT,14r44,2017-10-07,31,D1,fly,10,1,17:26,2017-10-15,20:08,disturbed 2017-10-18,4,3,2017-10-15,20:11,,,
45,red,Grant,7.597,,17.7,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:13:32,0.4384719,3.008,,,,,don't look healthy but keep it,,14r45,,,,,,,,,,,,,,,,,
46,red,Grant,5.884,,17.70530303,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:14:50,0.1156539,3.647,,,,,,,14r46,,,,,,,,,,,,,,,,,
47,red,Grant,9.124,,17.71060606,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:16:01,0.1103744,9.069,,,,,,,14r47,,,,,,,,,,,,,,,,,
48,red,Ferris,5.425,,17.71590909,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:17:07,5.56E-02,5.356,,,,,,,14r48,,,,,,,,,,,,,,,,,
49,red,Grant,8.795,,17.72121212,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:18:14,6.71E-02,8.672,,,,,,,14r49,,,,,,,,,,,,,,,,,
50,red,Grant,9.358,,17.72651515,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:19:22,8.01E-02,9.232,,,,,,,14r50,,,,,,,,,,,,,,,,,
51,red,Grant,6.812,,17.73181818,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:20:47,0.1477352,5.057,,,,,,,14r51,,,,,,,,,,,,,,,,,
52,red,Grant,5.909,,17.73712121,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:22:02,0.1076088,5.838,,,,,,,14r52,,,,,,,,,,,,,,,,,
53,red,Grant,3.63,,17.74242424,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:23:12,0.3022177,3.366,,,,,,,14r53,,,,,,,,,,,,,,,,,
54,red,Grant,4.134,,17.74772727,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:24:26,6.80E-02,4.064,,,,,,,14r54,,,,,,,,,,,,,,,,,
55,red,Grant,4.501,,17.7530303,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:25:43,0.3864066,4.404,,,,,,,14r55,,,,,,,,,,,,,,,,,
56,red,Ferris,7.292,,17.75833333,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:27:04,6.43E-02,7.221,,,,,,,14r56,,,,,,,,,,,,,,,,,
57,red,Grant,9.801,,17.76363636,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:28:21,9.88E-02,9.644,,,,,,,14r57,,,,,,,,,,,,,,,,,
58,red,Grant,4.781,,17.76893939,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:29:27,9.24E-02,4.662,,,,,,,14r58,,,,,,,,,,,,,,,,,
59,red,Grant,3.757,,17.77424242,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:30:38,6.86E-02,3.735,,,,,,,14r59,,,,,,,,,,,,,,,,,
60,red,Ferris,8.65,,17.77954545,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:31:41,0.1192529,8.586,,,,,,,14r60,,,,,,,,,,,,,,,,,
61,red,Grant,6.013,,17.78484848,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:33:02,4.87E-02,5.934,,,,,,,14r61,,,,,,,,,,,,,,,,,
62,red,Grant,7.222,,17.79015152,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:34:15,0.452556,2.811,,,,,,,14r62,,,,,,,,,,,,,,,,,
63,red,Ferris,6.628,,17.79545455,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:35:37,6.15E-02,6.589,,,,,,,14r63,,,,,,,,,,,,,,,,,
64,red,Grant,4.879,,17.80075758,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:36:32,5.68E-02,4.79,,,,,,,14r64,,,,,,,,,,,,,,,,,
66,red,Ferris,8.159,,17.80606061,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:37:39,7.98E-02,7.485,,,,,,,14r66,,,,,,,,,,,,,,,,,
69,red,Ferris,4.406,,17.81136364,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,,,,,,,,"d14: air in syringe, larvae smashed and removed (d11 resp was dead, see notebook)",,14r69,,,,,,,,,,,,,,,,,
70,red,Blank,,17:49,17.81666667,2017-08-21,2017-09-16,2017-09-06,14,Apple,7000,13:38:36,9.47E-03,,15:53,,,,,,14r70,,,,,,,,,,,,,,,,,
1,blue,Grant,6.54,17:08,17.13333333,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:17:34,3.86E-02,6.401,14:56,,,,,,14b1,,,,,,,,,,,,,,,,,
2,blue,Milford,11.606,,17.13844086,2017-08-21,2017-09-16,2017-09-06,14,Haw,6262,12:18:51,1.41699,11.345,,,,,,,14b2,,,,,,,,,,,,,,,,,
3,blue,Grant,5.352,,17.14354839,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:20:21,0.1479277,5.26,,,,,,RT,14b3,2017-10-21,45,A3,fly,1,2,19:27,,,,,,,,,,
4,blue,Milford,6.749,,17.14865591,2017-08-21,2017-09-16,2017-09-06,14,Haw,6262,12:21:30,0.107341,6.309,,,,,,,14b4,,,,,,,,,,,,,,,,,
5,blue,Grant,6.515,,17.15376344,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:22:35,0.1146965,6.405,,,,,,,14b5,,,,,,,,,,,,,,,,,
6,blue,Grant,7.064,,17.15887097,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:23:39,0.1277728,7.016,,,,,,,14b6,,,,,,,,,,,,,,,,,
7,blue,Ferris,8.654,,17.16397849,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:24:55,0.0778365,8.385,,,,,,,14b7,,,,,,,,,,,,,,,,,
8,blue,Grant,5.598,,17.16908602,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:26:02,0.0604049,5.546,,,,,,,14b8,,,,,,,,,,,,,,,,,
9,blue,Ferris,5.973,,17.17419355,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:27:23,0.1044762,5.914,,,,,,,14b9,,,,,,,,,,,,,,,,,
10,blue,Ferris,10.335,,17.17930108,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:28:32,0.1291175,10.123,,,,,,,14b10,,,,,,,,,,,,,,,,,
11,blue,Grant,5.684,,17.1844086,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:29:43,8.27E-02,5.648,,,,,,,14b11,,,,,,,,,,,,,,,,,
12,blue,Grant,7.356,,17.18951613,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:30:50,0.9781656,7.004,,,,,,,14b12,,,,,,,,,,,,,,,,,
13,blue,Grant,4.105,,17.19462366,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:32:18,0.6544673,3.916,,,,,,RT,14b13,2017-10-06,30,B3,fly,30,2,16:02,2017-10-11,15:15,frozen,,,,,,,
14,blue,Grant,7.918,,17.19973118,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:33:44,0.1753221,7.849,,,,,,,14b14,,,,,,,,,,,,,,,,,
15,blue,Ferris,10.56,,17.20483871,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:34:56,0.167373,9.946,,,,,,,14b15,,,,,,,,,,,,,,,,,
16,blue,Grant,5.821,,17.20994624,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:36:09,0.179882,5.574,,,,,,,14b16,,,,,,,,,,,,,,,,,
17,blue,Grant,8.284,,17.21505376,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:37:32,0.2101239,7.941,,,,,,,14b17,,,,,,,,,,,,,,,,,
18,blue,Grant,6.223,,17.22016129,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:38:49,0.1534432,6.115,,,,,,,14b18,,,,,,,,,,,,,,,,,
19,blue,Ferris,9.565,,17.22526882,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:40:05,0.1526086,9.058,,,,,,,14b19,,,,,,,,,,,,,,,,,
20,blue,Grant,6.118,,17.23037634,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:41:13,0.5591238,5.114,,,,,,,14b20,,,,,,,,,,,,,,,,,
21,blue,Grant,7.039,,17.23548387,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:42:35,0.9644125,6.775,,,,,,,14b21,,,,,,,,,,,,,,,,,
22,blue,Ferris,4.904,,17.2405914,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:44:22,0.1244014,,,,,,d14 was already smashed,,14b22,,,,,,,,,,,,,,,,,
23,blue,Ferris,8.356,,17.24569892,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:46:08,0.1834359,8.153,,,,,,,14b23,,,,,,,,,,,,,,,,,
24,blue,Ferris,5.769,,17.25080645,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:47:32,0.1104466,5.469,,,,,,,14b24,,,,,,,,,,,,,,,,,
25,blue,Grant,7.446,,17.25591398,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:48:52,8.46E-02,7.399,,,,,,,14b25,,,,,,,,,,,,,,,,,
26,blue,Blank,,,17.26102151,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:50,1.56E-02,,,,,,,,14b26,,,,,,,,,,,,,,,,,
27,blue,Ferris,6.555,,17.26612903,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:51:09,0.172082,6.444,,,,,,,14b27,,,,,,,,,,,,,,,,,
28,blue,Grant,5.256,,17.27123656,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:52:24,1.244358,,,,,,"d14: dead, removed",,14b28,,,,,,,,,,,,,,,,,
29,blue,Grant,6.658,,17.27634409,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:53:55,0.126859,6.487,,,,,,,14b29,,,,,,,,,,,,,,,,,
30,blue,Ferris,6.339,,17.28145161,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:55:07,0.1014471,6.271,,,,,,,14b30,,,,,,,,,,,,,,,,,
31,blue,Grant,7.455,,17.28655914,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:56:21,0.1567618,7.385,,,,,,,14b31,,,,,,,,,,,,,,,,,
32,blue,Ferris,8.621,,17.29166667,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:57:32,0.2581344,8.54,,,,,,RT,14b32,2017-10-18,42,C2,fly,9,1,18:19,,,,,,,,,,
33,blue,Grant,8.864,,17.29677419,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:58:48,0.1957485,8.767,,,,,,,14b33,,,,,,,,,,,,,,,,,
34,blue,Grant,10.659,,17.30188172,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,12:59:55,0.1195305,10.521,,,,,,,14b34,,,,,,,,,,,,,,,,,
35,blue,Grant,5.858,,17.30698925,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:01:07,0.1769261,5.777,,,,,,RT,14b35,2017-10-23,47,C5,fly,24,2,11:00,,,,,,,,,,
36,blue,Grant,5.728,,17.31209677,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:02:28,9.31E-02,5.663,,,,,,,14b36,,,,,,,,,,,,,,,,,
37,blue,Ferris,9.025,,17.3172043,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:03:34,0.1477449,8.685,,,,,,,14b37,,,,,,,,,,,,,,,,,
38,blue,Grant,6.999,,17.32231183,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:04:41,9.15E-02,6.751,,,,,,,14b38,,,,,,,,,,,,,,,,,
39,blue,Grant,10.553,,17.32741935,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:05:52,0.1311378,10.413,,,,,,,14b39,,,,,,,,,,,,,,,,,
40,blue,Grant,6.568,,17.33252688,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:07:12,0.1625977,6.463,,,,,,,14b40,,,,,,,,,,,,,,,,,
41,blue,Grant,3.868,,17.33763441,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:08:26,0.1472241,3.793,,,,,,,14b41,,,,,,,,,,,,,,,,,
42,blue,Grant,5.039,,17.34274194,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:09:42,0.1585797,3.775,,,,,,,14b42,,,,,,,,,,,,,,,,,
43,blue,Grant,8.289,,17.34784946,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:10:53,0.1249516,8.155,,,,,,,14b43,,,,,,,,,,,,,,,,,
44,blue,Ferris,6.308,,17.35295699,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:12:14,7.53E-02,6.068,,,,,,,14b44,,,,,,,,,,,,,,,,,
45,blue,Grant,8.337,,17.35806452,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:13:32,9.48E-02,8.212,,,,,,,14b45,,,,,,,,,,,,,,,,,
46,blue,Grant,7.808,,17.36317204,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:14:50,0.1123047,7.731,,,,,,,14b46,,,,,,,,,,,,,,,,,
47,blue,Ferris,6.03,,17.36827957,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:16:01,7.75E-02,5.848,,,,,,,14b47,,,,,,,,,,,,,,,,,
48,blue,Ferris,7.013,,17.3733871,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:17:07,0.1018143,6.748,,,,,,,14b48,,,,,,,,,,,,,,,,,
49,blue,Grant,6.571,,17.37849462,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:18:14,0.1289817,6.477,,,,,,,14b49,,,,,,,,,,,,,,,,,
50,blue,Ferris,3.949,,17.38360215,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:19:22,8.72E-02,3.823,,,,,,,14b50,,,,,,,,,,,,,,,,,
51,blue,Grant,7.765,,17.38870968,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:20:47,9.79E-02,7.71,,,,,,,14b51,,,,,,,,,,,,,,,,,
52,blue,Ferris,6.058,,17.3938172,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:22:02,0.1116929,5.725,,,,,,,14b52,,,,,,,,,,,,,,,,,
53,blue,Ferris,8.619,,17.39892473,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:23:12,0.189073,8.491,,,,,,,14b53,,,,,,,,,,,,,,,,,
54,blue,Grant,5.995,,17.40403226,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:24:26,0.1417574,5.909,,,,,,,14b54,,,,,,,,,,,,,,,,,
55,blue,Grant,9.264,,17.40913978,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:25:43,1.214351,9.029,,,,,,,14b55,,,,,,,,,,,,,,,,,
56,blue,Grant,7.451,,17.41424731,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:27:04,1.080379,7.226,,,,,,,14b56,,,,,,,,,,,,,,,,,
57,blue,Ferris,9.319,,17.41935484,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:28:21,0.1722437,9.153,,,,,,,14b57,,,,,,,,,,,,,,,,,
58,blue,Grant,6.593,,17.42446237,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:29:27,0.1607879,6.488,,,,,,,14b58,,,,,,,,,,,,,,,,,
59,blue,Blank,,,17.42956989,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:30:38,1.38E-02,,,,,,,,14b59,,,,,,,,,,,,,,,,,
60,blue,Grant,5.995,,17.43467742,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:31:41,0.9728211,5.832,,,,,,,14b60,,,,,,,,,,,,,,,,,
61,blue,Grant,3.118,,17.43978495,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:33:02,0.4344268,2.689,,,,,,,14b61,,,,,,,,,,,,,,,,,
65,blue,Ferris,7.518,,17.44489247,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:34:15,1.005182,7.233,,,,,,,14b65,,,,,,,,,,,,,,,,,
70,blue,Ferris,9.014,17:27,17.45,2017-08-21,2017-09-16,2017-09-06,14,Apple,6262,13:35:37,1.48E-02,8.618,15:23,,,,,,14b70,,,,,,,,,,,,,,,,,
1,orange,Grant,11.616,14:58,14.96666667,2017-08-21,2017-09-18,2017-09-08,16,Apple,6262,13:07:30,1.569048,11,11:42,,,,,,16o1,,,,,,,,,,,,,,,,,
