Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,mass_day19,purge_time_3,resp_time_3,resp_day20,treatment_day15 ,exit_fridge_date,Eclosion_reference_date,notes,Resp_code,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Entrainment_enter_date,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3,Adult_death_date,Uncaused_death
41,white,MSU,8.458,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:37:04,0.1244431,8.409,,9:50:21,0.13595,,,,,2018-10-10,,,,,GC,h5w41_18,,,,,,,,,,,,,,,,,,,,
42,white,MSU,9.14,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:38:34,1.282293,8.703,,9:51:43,1.044697,,,,,2018-10-10,,,,,GC,h5w42_18,,,,,,,,,,,,,,,,,,,,
43,white,MSU,8.634,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:40:03,0.2254301,8.589,,9:53:18,0.1667032,,,,,2018-10-10,,,,,SO,h5w43_18,,,C2,,,,,,,,,,,,,,,,,
44,white,MSU,5.097,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:41:31,0.1259038,5.026,,9:54:44,0.1021098,4.956,,12:29:52,7.49E-02,2018-10-10,,,,,RT,h5w44_18,,,B9,,,,,,,,,,,,,,,,,
45,white,MSU,9.118,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:43:17,0.1933922,8.878,,9:56:17,0.167275,8.834,,12:31:10,5.90E-02,2018-10-10,,,,,RT,h5w45_18,,,C10,,,,,,,,,,,,,,,,,
46,white,Blank,,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:44:35,1.41E-02,,,9:57:49,1.17E-02,,,12:32:26,1.20E-02,2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,
47,white,Blank,,9:53,,2018-09-16,2018-10-05,2018-09-25,5,Haw,6262,11:45:37,1.46E-02,,13:33,9:59:00,1.10E-02,,19:15,12:33:34,1.26E-02,2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,
1,blue,MSU,8.805,9:53,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:39:14,9.17E-02,8.593,13:09,8:54:42,6.44E-02,8.558,19:05,12:12:15,4.25E-02,2018-10-10,,,,,RT,h5b1_18,,,G3,,,,,,,,,,,,,,,,,
2,blue,MSU,5.02,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:40:57,1.060641,3.895,,8:56:42,0.3080763,3.547,,12:13:31,0.1053867,2018-10-10,,,,,RT,h5b2_18,,,A4,,,,,,,,,,,,,,,,,
3,blue,MSU,9.414,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:42:30,9.51E-02,9.151,,8:59:28,5.62E-02,,,,,2018-10-10,,,,,SO,h5b3_18,,,B10,,,,,,,,,,,,,,,,,
4,blue,MSU,4.699,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:44:11,9.29E-02,4.423,,9:00:41,0.0550979,,,,,2018-10-10,,,,,SO,h5b4_18,,,G4,,,,,,,,,,,,,,,,,
5,blue,MSU,9.066,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:45:33,0.9008777,8.773,,9:01:51,0.7746917,,,,,2018-10-10,,,,,GC,h5b5_18,,,,,,,,,,,,,,,,,,,,
6,blue,MSU,6.981,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:47:01,0.2371788,6.779,,9:03:17,0.1855857,,,,,2018-10-10,,,,,SO,h5b6_18,,,B4,,,,,,,,,,,,,,,,,
7,blue,MSU,5.022,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:48:21,0.5472701,4.851,,9:04:32,0.4684821,4.758,,12:14:45,0.1119123,2018-10-10,,,,,RT,h5b7_18,,,D4,,,,,,,,,,,,,,,,,
8,blue,MSU,8.951,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:49:38,1.095657,8.742,,9:05:53,3.55E-02,8.557,,12:16:00,0.7204083,2018-10-10,,,,,RT,h5b8_18,2018-10-28,33,F11,fly,2018-10-28,12,1,17:00,2018-11-05,20:20,head flattened,6,2,2018-11-05,20:20,2018-12-13,20:00,,2018-12-13,0
9,blue,MSU,4.874,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:51:04,4.20E-02,4.635,,9:07:01,0.8518854,,,,,2018-10-10,,,,,GC,h5b9_18,,,,,,,,,,,,,,,,,,,,
10,blue,MSU,4.824,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:52:27,7.57E-02,4.711,,9:08:35,3.66E-02,4.679,,12:17:33,3.64E-02,2018-10-10,,,,,RT,h5b10_18,,,G6,,,,,,,,,,,,,,,,,
11,blue,MSU,6.521,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:53:42,8.69E-02,6.126,,9:09:50,4.51E-02,,,,,2018-10-10,,,,,SO,h5b11_18,,,H12,,,,,,,,,,,,,,,,,
12,blue,MSU,3.359,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:55:10,4.91E-02,3.299,,9:11:08,3.15E-02,3.271,,12:18:59,0.028961,2018-10-10,,,,,RT,h5b12_18,,,E3,,,,,,,,,,,,,,,,,
13,blue,MSU,9.84,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:56:23,0.1293463,9.564,,9:12:17,0.0540265,,,,,2018-10-10,,,,,SO,h5b13_18,,,A8,,,,,,,,,,,,,,,,,
14,blue,MSU,8.217,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:57:36,8.18E-02,7.84,,9:13:24,5.64E-02,,,,,2018-10-10,,,,,GC,h5b14_18,,,,,,,,,,,,,,,,,,,,
15,blue,MSU,4.468,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,10:59:09,0.8184961,3.894,,9:14:52,0.6450602,,,,,2018-10-10,,,,,SO,h5b15_18,,,B5,,,,,,,,,,,,,,,,,
16,blue,MSU,9.994,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:00:38,0.1600624,9.556,,9:16:19,5.53E-02,9.467,,12:20:17,3.79E-02,2018-10-10,,,,,RT,h5b16_18,,,H4,,,,,,,,,,,,,,,,,
17,blue,MSU,5.512,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:01:56,0.5580779,4.736,,9:17:36,0.1334159,,,,,2018-10-10,,,,,SO,h5b17_18,,,D9,,,,,,,,,,,,,,,,,
18,blue,MSU,7.566,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:03:22,0.8284373,7.288,,9:18:47,0.6779953,,,,,2018-10-10,,,,,SO,h5b18_18,,,C12,,,,,,,,,,,,,,,,,
19,blue,MSU,10.922,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:05:00,0.1338411,10.292,,9:20:12,0.1050982,,,,,2018-10-10,,,,,GC,h5b19_18,,,,,,,,,,,,,,,,,,,,
20,blue,MSU,8.025,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:06:28,0.1419825,7.841,,9:21:31,7.99E-02,,,,,2018-10-10,,,,,GC,h5b20_18,,,,,,,,,,,,,,,,,,,,
21,blue,MSU,10.682,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:07:47,1.034095,10.337,,9:22:44,1.024544,10.093,,12:21:29,0.8031469,2018-10-10,,,,,RT,h5b21_18,,,B1,,,,,,,,,,,,,,,,,
22,blue,MSU,4.369,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:09:08,0.967255,3.65,,9:24:04,0.6281565,3.338,,12:23:10,0.6875143,2018-10-10,,,,,RT,h5b22_18,2018-10-21,26,F12,wasp,2018-10-21,15,6,19:50,2018-10-27,0:00,changed cap to parafilm 2018-10-25 16:30,6,15,2018-10-27,0:00,2018-10-29,20:00,"infested with ants, discarded",2018-10-29,1
23,blue,MSU,11.01,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:10:27,0.1022273,10.427,,9:25:28,9.49E-02,,,,,2018-10-10,,,,,SO,h5b23_18,,,E1,,,,,,,,,,,,,,,,,
24,blue,MSU,6.79,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:12:15,0.7988726,3.748,,9:26:55,0.8943948,2.814,,12:24:35,1.03E-02,2018-10-10,,,,,RT,h5b24_18,,,C4,,,,,,,,,,,,,,,,,
25,blue,MSU,4.775,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:13:37,8.69E-02,4.688,,9:28:25,0.0507753,4.662,,12:25:40,0.0485763,2018-10-10,,,,,RT,h5b25_18,2018-10-23,28,A5,wasp,2018-10-23,23,1,12:10,2018-10-31,20:00,changed cap to parafilm 2018-10-25 16:30; disturbed on 2018-10-26 23:50,6,25,2018-10-31,20:00,2018-11-08,20:15,,2018-11-08,0
26,blue,MSU,11.52,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:15:01,1.274818,11.018,,9:29:52,0.9756994,10.742,,12:27:06,0.8748754,2018-10-10,,,,,RT,h5b26_18,2018-10-26,31,G5,fly,2018-10-26,25,1,10:45,2018-11-01,12:40,,,,,,,,,2018-11-01,0
27,blue,MSU,5.967,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:16:41,0.8452691,4.697,,9:31:16,0.2791857,,,,,2018-10-10,,,,,GC,h5b27_18,,,,,,,,,,,,,,,,,,,,
28,blue,MSU,4.217,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:18:01,0.6964502,3.61,,9:32:39,0.616626,,,,,2018-10-10,,,,,RT,h5b28_18,2018-10-28,33,H1,fly,2018-10-28,10,1,17:00,2018-11-04,20:30,marked as SO; changed to RT,,,,,,,,2018-11-04,0
29,blue,MSU,8.058,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:19:39,0.1412195,7.588,,9:34:10,8.92E-02,,,,,2018-10-10,,,,,SO,h5b29_18,,,E7,,,,,,,,,,,,,,,,,
30,blue,MSU,7.086,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:21:17,0.1191115,6.95,,9:35:17,4.62E-02,,,,,2018-10-10,,,,,GC,h5b30_18,,,,,,,,,,,,,,,,,,,,
31,blue,MSU,9.606,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:22:55,1.032129,9.355,,9:36:30,0.8968316,9.170,,12:28:31,0.8467078,2018-10-10,,,,,RT,h5b31_18,2018-10-26,31,B4,fly,2018-10-26,31,1,10:45,2018-11-04,20:30,,5,6,2018-11-04,20:30,,,,,
32,blue,MSU,10.742,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:24:38,0.1882359,10.226,,9:38:05,0.1022187,,,,,2018-10-10,,,,,GC,h5b32_18,,,,,,,,,,,,,,,,,,,,
33,blue,MSU,2.91,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:26:32,5.54E-02,2.875,,9:39:22,4.31E-02,,,,,2018-10-10,,,,,SO,h5b33_18,,,C1,,,,,,,,,,,,,,,,,
34,blue,MSU,8.887,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:28:12,7.68E-02,8.479,,9:40:41,0.0482402,,,,,2018-10-10,,,,,SO,h5b34_18,,,G8,,,,,,,,,,,,,,,,,
35,blue,MSU,6.619,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:29:33,7.99E-02,6.55,,9:42:02,4.12E-02,,,,,2018-10-10,,,,,SO,h5b35_18,,,B7,,,,,,,,,,,,,,,,,
36,blue,MSU,3.8,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:30:41,0.5355114,3.348,,9:43:31,0.5637217,2.651,,12:29:52,0.8287383,2018-10-10,,,,,RT,h5b36_18,2018-10-17,22,D11,wasp,2018-10-17,20,1,20:00,2018-10-26,23:50,changed cap to parafilm 2018-10-25 16:30,6,25,2018-10-26,23:50,2018-10-29,20:00,"infested with ants, discarded",2018-10-29,1
37,blue,MSU,4.182,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:32:10,0.7292668,3.831,,9:44:55,0.545957,3.543,,12:31:10,0.6463687,2018-10-10,,,,,RT,h5b37_18,2018-10-20,25,F4,wasp,2018-10-20,26,6,19:50,2018-10-25,14:30,,,,,,,,,,
38,blue,MSU,6.726,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:33:23,7.64E-02,6.589,,9:46:22,7.51E-02,,,,,2018-10-10,,,,,SO,h5b38_18,,,D11,,,,,,,,,,,,,,,,,
39,blue,MSU,4.943,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:34:36,0.2635059,2.608,,9:47:30,0.2003268,1.756,,12:32:26,6.26E-03,2018-10-10,,,,,RT,h5b39_18,,,C11,,,,,,,,,,,,,,,,,
40,blue,MSU,9.917,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:35:48,0.4124236,4.35,,9:49:06,1.05E-02,,,,,2018-10-10,,,,,SO,h5b40_18,,,C3,,,,,,,,,,,,,,,,,
41,blue,MSU,4.096,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:37:04,0.645409,3.437,,9:50:21,0.1943667,3.212,,12:33:34,8.19E-02,2018-10-10,,,,,RT,h5b41_18,,,H6,,,,,,,,,,,,,,,,,
42,blue,MSU,10.414,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:38:34,0.1307913,9.936,,9:51:43,8.86E-02,,,,,2018-10-10,,,,,GC,h5b42_18,,,,,,,,,,,,,,,,,,,,
43,blue,MSU,4.739,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:40:03,3.69E-02,4.707,,9:53:18,3.88E-02,,,,,2018-10-10,,,,,SO,h5b43_18,,,D7,,,,,,,,,,,,,,,,,
44,blue,MSU,11.027,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:41:31,9.75E-02,10.671,,9:54:44,6.68E-02,,,,,2018-10-10,,,,,SO,h5b44_18,,,H8,,,,,,,,,,,,,,,,,
45,blue,MSU,7.447,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:43:17,0.8197657,7.131,,9:56:17,0.7219684,6.937,,12:34:43,0.6783423,2018-10-10,,,,,RT,h5b45_18,2018-10-26,31,F7,fly,2018-10-26,6,1,10:45,2018-11-04,20:30,marked as SO; changed to RT,5,8,2018-11-04,20:30,,,,,
46,blue,Blank,,,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:44:35,1.08E-02,,,9:57:49,9.41E-03,,,12:35:59,6.23E-03,2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,
47,blue,Blank,,10:04,,2018-09-16,2018-10-05,2018-09-25,5,Haw,7000,11:45:37,1.07E-02,,13:18,9:59:00,8.71E-03,,19:10,12:36:51,6.19E-03,2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,MSU,,,,2018-08-29,,2018-09-20,20,Apple,,,,,,,,,,,,2018-10-05,,,,,RT,A2-20RT-A5,,,A5,,,,,,,,,,,,,,,,,
2,,MSU,,,,2018-08-29,,2018-09-20,20,Apple,,,,,,,,,,,,2018-10-05,,,,,RT,A2-20RT-A3,,,A3,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-29,,2018-09-20,20,Apple,,,,,,,,,,,,2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,OG,,,,2018-08-29,,2018-09-20,20,Apple,,,,,,,,,,,,2018-10-05,,,,,RT,A2-20RT-C4,2018-12-18,89,C4,fly,,,,,,,dead before placed in trik,,,,,,,,2018-12-20,0
1,,MSU,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A1,2018-10-24,33,A1,fly,2018-10-27,5,2,0:30,2018-12-03,13:40,,,,,,,,,2018-12-03,0
2,,OG,,,,2018-09-16,,2018-09-21,1,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-1RT-A2,,,A2,,,,,,,,,,,,,,,,,
3,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A3,,,A3,,,,,,,,,,,,,,,,,
4,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A4,,,A4,,,,,,,,,,,,,,,,,
5,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A5,,,A5,,,,,,,,,,,,,,,,,
6,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A6,,,A6,,,,,,,,,,,,,,,,,
7,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A7,,,A7,,,,,,,,,,,,,,,,,
8,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A8,2018-10-24,33,A8,fly,2018-10-27,4,2,0:30,,,,,,,,,,,,
9,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A9,,,A9,,,,,,,,,,,,,,,,,
10,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-A10,,,A10,,,,,,,,,,,,,,,,,
11,,MSU,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A1,,,A1,,,,,,,,,,,,,,,,,
12,,MSU,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A2,,,A2,,,,,,,,,,,,,,,,,
13,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A3,,,A3,,,,,,,,,,,,,,,,,
14,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A4,,,A4,,,,,,,,,,,,,,,,,
15,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A5,,,A5,,,,,,,,,,,,,,,,,
16,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A6,,,A6,,,,,,,,,,,,,,,,,
17,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A7,,,A7,,,,,,,,,,,,,,,,,
18,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A8,,,A8,,,,,,,,,,,,,,,,,
19,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A9,,,A9,,,,,,,,,,,,,,,,,
20,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,SO,A2-21SO-A10,,,A10,,,,,,,,,,,,,,,,,
,,OG,,,,2018-08-29,,2018-09-21,21,Apple,,,,,,,,,,,,2018-10-06,,,,,RT,A2-21RT-C2,2018-11-21,61,C2,fly,2018-11-21,17,2,16:22,2018-12-01,20:00,,3,9,2018-12-01,20:00,,,,,
1,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-1-H,2018-10-11,20,,wasp,2018-10-11,3,6,14:00,2018-10-18,19:50,,7,6,2018-10-18,19:50,2018-11-26,20:40,change water 2018-11-16 20:00,2018-11-26,0
2,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-2-H,2018-10-16,25,,wasp,2018-10-16,7,2,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
3,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-3-H,2018-10-16,25,,wasp,2018-10-16,13,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
4,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-4-H,2018-10-16,25,,wasp,2018-10-16,15,2,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
5,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-5-H,2018-10-16,25,,wasp,2018-10-16,18,2,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
6,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-6-H,2018-10-16,25,,wasp,2018-10-16,12,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
7,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-7-H,2018-10-16,25,,wasp,2018-10-16,25,6,20:00,2018-10-24,20:00,"removed and put back 2018-10-19 20:00, moldy",,,,,,,,2018-10-24,1
8,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-8-H,2018-10-16,25,,wasp,2018-10-16,19,1,20:00,2018-10-21,16:30,,,,,,,,,2018-10-21,0
9,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-9-H,2018-10-16,25,,wasp,2018-10-16,11,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
10,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-10-H,2018-10-16,25,,wasp,2018-10-16,15,1,20:00,,,missing,,,,,,,,,
11,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-11-H,2018-10-16,25,,wasp,2018-10-16,10,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
12,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-12-H,2018-10-16,25,,wasp,2018-10-16,31,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
13,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-13-H,2018-10-16,25,,wasp,2018-10-16,14,1,20:00,2018-10-19,11:20,,,,,,,,,2018-10-19,0
14,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-14-H,2018-10-16,25,,wasp,2018-10-16,25,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
15,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-15-H,2018-10-16,25,,wasp,2018-10-16,26,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
16,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-16-H,2018-10-16,25,,wasp,2018-10-16,3,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
17,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-17-H,2018-10-16,25,,wasp,2018-10-16,32,1,20:00,2018-10-23,10:30,,,,,,,,,2018-10-23,0
18,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-18-H,2018-10-16,25,,wasp,2018-10-16,7,1,20:00,2018-10-24,20:00,moldy ,,,,,,,,2018-10-24,1
19,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-19-H,2018-10-17,26,,wasp,2018-10-17,14,2,20:00,2018-10-23,10:30,,,,,,,,,2018-10-23,0
20,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-20-H,2018-10-17,26,,wasp,2018-10-17,4,2,20:00,2018-10-26,23:50,changed caps to parafilm 2018-10-25 14:30; infested with ants,,,,,,,,2018-10-26,1
21,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-21-H,2018-10-17,26,,wasp,2018-10-17,17,1,20:00,2018-10-25,14:30,,,,,,,,,,
22,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-22-H,2018-10-17,26,,wasp,2018-10-17,30,1,20:00,,,missing,,,,,,,,,
23,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-23-H,2018-10-17,26,,wasp,2018-10-17,1,2,20:00,2018-10-23,10:30,,,,,,,,,2018-10-23,0
24,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-24-H,2018-10-17,26,,wasp,2018-10-17,27,1,20:00,2018-10-25,14:30,,,,,,,,,,
25,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-25-H,2018-10-17,26,,wasp,2018-10-17,11,2,20:00,2018-10-21,16:30,stuck in food,,,,,,,,2018-10-21,1
26,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-26-H,2018-10-17,26,,wasp,2018-10-17,18,1,20:00,2018-10-25,14:30,,,,,,,,,2018-10-25,0
27,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-27-H,2018-10-18,27,,wasp,2018-10-18,3,6,20:00,2018-10-27,0:00,changed caps to parafilm 2018-10-25 14:30,6,25,2018-10-26,23:50,2018-10-29,20:00,"infested with ants, discarded",2018-10-29,1
28,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-28-H,2018-10-18,27,,wasp,2018-10-18,23,1,20:00,2018-10-23,10:30,,,,,,,,,2018-10-23,0
29,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-29-H,2018-10-18,27,,wasp,2018-10-18,21,1,20:00,2018-10-25,14:30,,,,,,,,,2018-10-25,0
30,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-30-H,2018-10-18,27,,wasp,2018-10-18,8,6,20:00,2018-10-27,0:00,changed caps to parafilm 2018-10-25 14:30,6,8,2018-10-26,23:50,2018-10-31,20:00,stuck in food,2018-10-31,1
31,,MSU,,,,2018-08-29,,2018-09-21,1,Haw,,,,,,,,,,,,2018-10-06,,,,,RT,H1RT-31-H,2018-10-18,27,,wasp,2018-10-18,4,6,20:00,2018-10-27,0:00,changed caps to parafilm 2018-10-25 14:30,6,4,2018-10-26,23:50,2018-10-29,20:00,"moldy, discarded",2018-10-29,1
